time,rank,song_id,title,singers,album,date,genre,creator,lyric
2017.04.03~04.09,1,30314784,밤편지,아이유,밤편지,2017.03.24,Ballad,아이유,이 밤 그날의 반딧불을 당신의 창 가까이 보낼게요 음 사랑한다는 말이에요 나 우리의 첫 입맞춤을 떠올려 그럼 언제든 눈을 감고 음 가장 먼 곳으로 가요 난 파도가 머물던 모래 위에 적힌 글씨처럼 그대가 멀리 사라져 버릴 것 같아 늘 그리워 그리워 여기 내 마음속에 모든 말을 다 꺼내어 줄 순 없지만 사랑한다는 말이에요 어떻게 나에게 그대란 행운이 온 걸까 지금 우리 함께 있다면 아 얼마나 좋을까요 난 파도가 머물던 모래 위에 적힌 글씨처럼 그대가 멀리 사라져 버릴 것 같아 또 그리워 더 그리워 나의 일기장 안에 모든 말을 다 꺼내어 줄 순 없지만 사랑한다는 말 이 밤 그날의 반딧불을 당신의 창 가까이 띄울게요 음 좋은 꿈 이길 바라요
2017.04.03~04.09,2,30341745,REALLY REALLY,WINNER,FATE NUMBER FOR,2017.04.04,Dance,"강승윤,MINO,이승훈",REALLY REALLY REALLY REALLY OH WAH REALLY REALLY REALLY REALLY 어디야 집이야 안 바쁨 나와봐 너네 집 앞이야 너에게  하고픈 말이 있어 이걸 어떻게 말을 꺼내야  할진 모르겠지만 이상한 말 아냐 부담 없이 들어줘 지금 내 눈에 제일  아름다운 건 너야 LADY 널 향한 내 맘이 돈이면  아마 난 BILLIONAIRE 널 좋아해 REALLY REALLY REALLY REALLY 내 맘을 믿어줘 OH WAH REALLY REALLY REALLY REALLY 널 좋아해 REALLY REALLY REALLY REALLY 내 맘을 받아줘 OH WAH REALLY REALLY REALLY REALLY 넌 나 어때 멋지게 골인 프러포즈 같은 세리머니 정해보자 호칭  허니 말고 자기 아님 달링 낯간지럽네 상상해봐도 긴장돼 필요해  a lot of alcohol 덩치는 산만해도  네 앞에선 작아지네 oh 내 맘 알까나 첫눈에 미끄러지듯이  Falling in love 내 맘을 훔친 범인인 건  바로 너 너의 미모 질투해 여신도 내 심장의 떨림은 진동 brrr 치명적인 매력이 날 killin’ 섹시해 날 자극하는  Hot chili woo 오해하지 마 나는 진짜 진심으로 채워줄게 너의 빈 잔 지금 내 눈에 제일  아름다운 건 너야 LADY 널 향한 내 맘이 돈이면  아마 난 BILLIONAIRE 널 좋아해 REALLY REALLY REALLY REALLY 내 맘을 믿어줘 OH WAH REALLY REALLY REALLY REALLY 널 좋아해 REALLY REALLY REALLY REALLY 내 맘을 받아줘 OH WAH REALLY REALLY REALLY REALLY 넌 나 어때 혹시라도 내가  불편하면 let me know 한걸음 뒤로 가  단지 아는 사이로 기다릴 수 있어  너도 나를 좋아할 거 같다 말해줘  지금 당장 만나  나 진심으로 네게 할 말이 있어  널 좋아해 REALLY REALLY REALLY REALLY 내 맘을 믿어줘 OH WAH REALLY REALLY REALLY REALLY 널 좋아해 REALLY REALLY REALLY REALLY 내 맘을 받아줘 OH WAH REALLY REALLY REALLY REALLY 넌 나 어때 네가 좋아  REALLY REALLY OH YEAH 널 좋아해
2017.04.03~04.09,3,30310862,얼굴 찌푸리지 말아요,하이라이트(Highlight),CAN YOU FEEL IT?,2017.03.20,Dance,GoodLife,오늘따라 유난히 웃지 않는 네가 왠지 슬퍼 보여 무슨 일이 있냐는 나의 말에 괜찮다며 고갤 돌려 너의 눈물 한 방울에 내 하늘은 무너져 내려 깊게 내쉬는 한숨이 내 맘을 찢어 난 너의 빛이 될게 그림자를 거둬줘 이제 그 천사 같은 얼굴에 작은 상처 하나도 너에겐 생기지 않기를 원해 너의 슬픔 조차도 나에게 모두 맡겼으면 해 Ma Baby 얼굴 찌푸리지 말아요 Baby 넌 웃는 게 더 예뻐 그렇게 슬픈 표정하지 말아요 널 보면 내 맘이 너무 아파 Oh Oh 그래 그렇게 날 보며 웃어줘 Oh Oh 그 예쁜 얼굴 찌푸리지 말아줘 숨기지 말고 내게 말해줘 아무 말 없이 널 안아줄게 내 품 안에서 네 상처 다 아물 수 있게 늘 아름다운 것만 담아주고 싶어 예쁜 두 눈에 미소만 짓게 해줄게 그 입술에 난 너의 빛이 될게 그림자를 거둬줘 이제 그 천사 같은 얼굴에 작은 상처 하나도 너에겐 생기지 않기를 원해 너의 슬픔 조차도 나에게 모두 맡겼으면 해 Ma Baby 얼굴 찌푸리지 말아요 Baby 넌 웃는 게 더 예뻐 그렇게 슬픈 표정하지 말아요 널 보면 내 맘이 너무 아파 Oh Oh 그래 그렇게 날 보며 웃어줘 그 예쁜 얼굴 찌푸리지 말아줘 모두가 떠나도 난 너만 있으면 돼 그렇게 내 안에서 행복하길 원해 널 지킬 수만 있다면 아깝지 않아 내 세상마저도 얼굴 찌푸리지 말아요 Baby 넌 웃는 게 더 예뻐 그렇게 슬픈 표정하지 말아요 널 보면 내 맘이 너무 아파 Oh Oh 그래 그렇게 날 보며 웃어줘 그 예쁜 얼굴 찌푸리지 말아줘
2017.04.03~04.09,4,30190630,첫눈처럼 너에게 가겠다,에일리,도깨비 OST Part.9,2017.01.07,Drama,이미나,널 품기 전 알지 못했다 내 머문 세상 이토록 찬란한 것을 작은 숨결로 닿은 사람 겁 없이 나를 불러준 사랑 몹시도 좋았다 너를 지켜보고 설레고 우습게 질투도 했던 평범한 모든 순간들이 캄캄한 영원 그 오랜 기다림 속으로 햇살처럼 니가 내렸다 널 놓기 전 알지 못했다 내 머문 세상 이토록 쓸쓸한 것을 고운 꽃이 피고 진 이 곳 다시는 없을 너라는 계절 욕심이 생겼다 너와 함께 살고 늙어가 주름진 손을 맞잡고 내 삶은 따뜻했었다고 단 한번 축복 그 짧은 마주침이 지나 빗물처럼 너는 울었다 한번쯤은 행복하고 싶었던 바람 너까지 울게 만들었을까 모두 잊고 살아가라 내가 널 찾을 테니 니 숨결 다시 나를 부를 때 잊지 않겠다 너를 지켜보고 설레고 우습게 질투도 했던 니가 준 모든 순간들을 언젠가 만날 우리 가장 행복할 그날 첫눈처럼 내가 가겠다 너에게 내가 가겠다
2017.04.03~04.09,5,30261007,KNOCK KNOCK,TWICE(트와이스),TWICEcoaster : LANE 2,2017.02.20,Dance,"심은지,이우민`collapsedone`,MayuWakisaka",열두시가 되면 닫혀요 조금만 서둘러 줄래요 Knock knock knock knock  knock on my door Knock knock knock knock  knock on my door 밤이 되면 내 맘속에 출입문이 열리죠 누군가 필요해  Someone else 자꾸자꾸 서성이네 몰래 몰래 훔쳐보네 Knock knock knock knock  knock on my door Knock knock knock knock  knock on my door 보나마나 또 playboy 떠보나마나 bad boy 확신이 필요해  Knock knock 내 맘이 열리게 두드려줘 세게 쿵 쿵 다시 한번 쿵 쿵 Baby knock knock knock knock  knock on my door Knock knock knock knock knock 쉽게 열리지는 않을 거야  say that you’re mine 내일도 모레도 다시 와줘 준비하고 기다릴게  knock on my  Baby knock knock knock knock  knock on my door Knock knock knock knock knock 들어도 계속 듣고 싶은 걸 Knock on my door 필요 없어 gold key or get lucky 진심이면 everything’s gonna be okay 어떡해 벌써 왔나 봐  잠시만 기다려 줄래요 혼자 있을 때 훅 들어와 정신 없이 날 흔들어 놔 지금이 딱 널 위한 show time  make it yours 댕 댕 울리면 매일 찾아와줄래 뱅뱅 돌다간 잠들어 버릴 걸요 Knock knock knock knock  knock on my door Knock knock knock knock  knock on my door Come in come in come in baby  take my hands 내 맘이 열리게 두드려줘 세게 쿵 쿵 다시 한번 쿵 쿵 Baby knock knock knock knock  knock on my door Knock knock knock knock knock 쉽게 열리지는 않을 거야  say that you’re mine 내일도 모레도 다시 와줘 준비하고 기다릴게  knock knock Baby knock knock knock knock  knock on my door Knock knock knock knock knock 들어도 계속 듣고 싶은 걸 Knock on my door Hey hey 이 시간이 지나면 굳어있던 내 맘이  내 내 맘이 아이스크림처럼 녹아 버릴 테니까 Come knock on my door 내 맘이 열리게 두드려줘 세게 쿵 쿵 다시 한번 쿵 쿵 Baby knock knock knock knock  knock on my door Knock knock knock knock knock 쉽게 열리지는 않을 거야  say that you’re mine 내일도 모레도 다시 와줘 준비하고 기다릴게  knock knock Baby knock knock knock knock  knock on my door Knock knock knock knock knock 들어도 계속 듣고 싶은 걸 Knock on my door Knock knock knock knock on my door I’m freakin’ freakin’ out  freakin’ out out  knock knock Knock knock knock knock on my door Knock knock knock knock  knock on my door Knock knock knock knock  knock on my door
2017.04.03~04.09,6,4786735,Marry Me,"마크툽(MAKTUB),구윤회",마크툽 프로젝트 Vol.03,2014.08.04,Ballad,마크툽(MAKTUB),비내리는 날엔 우산이 돼주고 어둠이 오면 빛이 돼줄게 추운 겨울이면 난로가 돼주고 더운 날엔 바람이 될게 잠이 들 때까지 머릴 만져줄게 니가 두려울 때마다 꼭 옆에  있어줄게 갑작스런 맘에 문득 떠나고 싶으면 내일 무슨 일이 있어도 함께  떠나줄게 Marry Me 내 손 잡아줄래요 Marry Me 나와 평생 함께 할래요 남은 나의 모든 삶 오직 그대 남자로 살고 싶어요 Marry Me darling 나와 결혼해줄래요 순간뿐이 아냐 많이 생각했어 헌데 내 사랑을 줄 수 있는 여잔  너밖에 없어 차갑고 어두운 험하고 쓸쓸한 세상 속 평생의 동반자로 함께 걸어가고 싶어 Marry Me 내 손 잡아줄래요 Marry Me 나와 평생 함께 할래요 남은 나의 모든 삶 오직 그대 남자로 살고 싶어요 Marry Me darling 나와 결혼해줄래요 내 안에 숨쉬는 아름 다운 그대 영원히 같은 꿈을 꾼다면 얼마나  좋을까 믿어요 Marry Me 그대와 함께 하는 매일이 내겐 천국이죠 나와 결혼해줄래요 비내리는 날엔 우산이 돼주고 어둠이 오면 빛이 돼줄게
2017.04.03~04.09,7,30349593,사랑이 잘 (With 오혁),아이유,사랑이 잘,2017.04.07,R&B / Soul,"아이유,오혁",미리 말할게 사과는 안 해 아무 말 없이 너 후회 안 해 다 관심 없잖아 친구야 뭐야 Oh you know what to do 피곤해 그만 오늘은 놔 줘 더 이상 반복하긴 싫어 또 다 내가 나빠 아마 그래 난 널 미워하나 봐 사랑이 잘 안 돼 떠올려 봐도 피부를 비비고 안아봐도  입술을 맞춰도 참 생각대로 되지 않아 웃긴 것 같아 되돌려보려고 서로 모른 척해도 이제 와 우리가 어떻게 다시 사랑 같은 걸 하겠어 다섯 번째 미안하단 말이 이젠 너에게는 지겨운 건지 마지막일 거란 예감이 들어 Oh you know what to do 이건 내가 오늘 하루 종일 그린 저녁은 분명 아니야 널 보면 자꾸 네 안에 내가 보여서 이젠 내가 싫어 사랑이 잘 안 돼 떠올려 봐도 피부를 비비고 안아봐도  입술을 맞춰도 참 생각대로 되지 않아 웃긴 것 같아 되돌려보려고 계속 모른 척해도 이제 와 우리가 어떻게 다시 사랑 같은 걸 하겠어 어디야 넌 어디야 집이야 난 택시야 집에 거의 다 와가니 Oh 미안해 뭐 어떤 게 그냥 다 들어가 나 지갑 거기 두고 왔어 Oh 있잖아 아니야 말해 봐 이제 더 사랑하지 않는 것 같아 아 사랑이 잘 안 돼 떠올려 봐도 피부를 비비고 안아봐도  입술을 맞춰도 참 생각대로 되지 않아 웃긴 것 같아 되돌려보려고 서로 모른 척해도 이제 와 우리가 어떻게 다시 사랑 같은 걸 하겠어
2017.04.03~04.09,8,30290011,부담이 돼 (Feat. 휘인 Of 마마무),정키,EMPTY,2017.03.08,Ballad,정키,더는 할 말이 없어 다른 이유도 어떤 변명도 난 의미 없단 걸 알아 끝이란 게 다 그렇잖아 더는 물어보지 마 언제부턴지 왜 그런 건지 난 그저 함께한 이 모든 게 힘들었다고 말하잖아 니 품에 안기던 그날 밤에도 입을 맞추던 그 순간에도 나에게 그 모든 게 더는 너에게 말할 수 없는 상처로 남아 내겐 그 모든 게 다 부담이 돼 그렇게 내게 말하지 마 나도 내 맘을 어쩔 수 없는 걸 오늘까지도 많이 힘들었단 걸 너는 알고 있잖아 니 품에 안기던 그날 밤에도 입을 맞추던 그 순간에도 나에게 그 모든 게 더는 너에게 말할 수 없는 상처로 남아 내겐 그 모든 게 다 처음엔 나도 아무렇지 않았어 깊어지면 질수록 너에 품에서 문득 끝이라는 게 너무 두려워서 애써 괜찮은 척만 또 난 니 품에 안기던 그날 밤에도 입을 맞추던 그 순간에도 미안해 이해해줘 더는 너에게 말할 수 없는 그 모든 것이 내겐 부담이 돼 마주하는 지금에도 난 니 품에 안기던 그날 밤에도 입을 맞추던 그 순간에도 미안해 이런 나를 이해해줘 쉽지 않을 걸 알지만 더는 할 수 없는 걸 이 모든 게
2017.04.03~04.09,9,30163110,좋다고 말해,볼빨간사춘기,Full Album RED PLANET `Hidden Track`,2016.12.21,Folk,안지영,안녕 오늘도 같은 자리 버스 창가에 기대 앉은 네게 인사를 해 Hi 역시 넌 받아 주지를 않네 인기 많고 잘생긴 넌 내게만 그렇게 쌀쌀하게 굴더라 근데 Last Night 기억나 넌 내가 좋다고 했어 그 예쁜 가로등 아래서 넌 내가 좋다고 말했어 다음부턴 모른 척 아닌 척해도 You Have To Know That 확신을 해야 돼 넌 그날 넌 내가 좋다고 했어 Yeah If You Like Me Or Love Me Just Say Yes Yes Yes And Then I'm Your Girlfriend And You're My Boyfriend 어서 내게 좋다고 말해 줘 몰래 오늘도 도서관 맨 앞자리에 기대 앉은 네게 인사를 해 Oh Boy 역시 넌 받아 주지를 않네 인기 많고 잘생긴 넌 내게만 그렇게 쌀쌀하게 굴더라 근데 Last Night 기억나 넌 내가 좋다고 했어 그 예쁜 가로등 아래서 넌 내가 좋다고 말했어 다음부턴 모른 척 아닌 척해도 You Have To Know That 확신을 해야 돼 넌 그날 넌 내가 좋다고 했어 Yeah If You Like Me Or Love Me Just Say Yes Yes Yes And Then I'm Your Girlfriend And You're My Boyfriend 어서 내게 좋다고 말해 줘 Oh 널 참 많이 좋아하는 난데 우린 이어질 수 없는 걸까 내 긴 교복 치마가 부끄러워 초라해 Yeah 네 곁엔 항상 키 크고 예쁜 애들이 넘치는데 Woo If You Like Me If You Love Me Yeah And Then I'm Your Girlfriend And You're My Boyfriend 어서 내게 좋다고 말해 줘 If You Like Me Or Love Me Just Say Yes Yes Yes And Then I'm Your Girlfriend And You're My Boyfriend 어서 내게 좋다고 말해 줘
2017.04.03~04.09,10,30278209,Fine,태연(TAEYEON),My Voice - The 1st Album,2017.02.28,Ballad,진리(Full8loom),찢어진 종잇조각에  담아낸 나의 진심에 선명해져 somethin' bout you Yeah 나를 많이 닮은 듯 다른 넌 혹시 나와 같을까 지금 괜한 기대를 해 하루 한 달 일 년쯤 되면 서로 다른 일상을 살아가 나는 아니야 쉽지 않을 것 같아 여전하게도 넌 내 하루하루를 채우고 아직은 아니야 바보처럼 되뇌는 나 입가에 맴도는 말을 삼킬 수 없어 It’s not fine Ah- Ah- Ah- Ah-  It’s not fine 머릴 질끈 묶은 채 어지러운 방을 정리해 찾고 있어 somethin' new 가끔 이렇게 감당할 수 없는 뭐라도 해야 할 것만 같은 기분에 괜히 움직이곤 해 하루 한 달 일 년 그 쯤이면 웃으며 추억할 거라 했지만 나는 아니야 쉽지 않을 것 같아 여전하게도 넌 내 하루하루를 채우고 아직은 아니야 바보처럼 되뇌는 나 입가에 맴도는 말을 삼킬 수 없어 It’s not fine Ah- Ah- Ah- Ah-  It’s not fine 의미 없는 농담 주고받는 대화 사람들 틈에 난 아무렇지 않아 보여 무딘 척 웃음을 지어 보이며 너란 그늘을 애써 외면해보지만 우리 마지막 그 순간이 자꾸 떠올라 잘 지내란 말이 전부였던 담담한 이별 아직은 아니야 바보처럼 되뇌는 그 말 입가에 맴도는 말을 삼킬 수 없어  It’s not fine Ah- Ah- Ah-  It’s not fine Ah- Ah- Ah-  It’s not fine
