time,rank,song_id,title,singers,album,date,genre,creator,lyric
1987.06.25~07.01,1,48560,사랑이 지나가면,이문세,이문세 골든 15,1987,Ballad,이영훈,(1절)  그 사람 나를 보아도  나는 그 사람을 몰라요  두근거리는 마음은 아파도  이젠 그대를 몰라요  그대 나를 알아도  나는 기억을 못합니다  목이 메어와 눈물이 흘러도  사랑이 지나가면  그렇게 보고 싶던 그 얼굴을  그저 스쳐 지나며  그대의 허탈한 모습 속에  나 이젠 후회 없으니  그대 나를 알아도  나는 기억을 못합니다  목이 메어와 눈물이 흘러도  사랑이 지나가면    (2절)  그렇게 보고싶던 그얼굴을  그저 스쳐 지나며  그대의 허탈한 모습속에  나 이젠 후회없으니  그대 나를 알아도  나는 기억을 못합니다  목이 메어와 눈물이 흘러도  사랑이 지나가면    사랑이 지니가면
1987.06.25~07.01,2,47535,사랑의 슬픔,이치현과벗님들,이치현과 벗님들 전집,1989.03.10,Rock,하지영,하늘엔 흰눈이 내리고 거리에는 오가는 사람들 무슨 생각에 걸어 왔는지 알 수 없어요 달리는 창가에 흐르는 눈꽃처럼 허무한 사랑에 눈을 감으면 그대 생각에 가슴이 시려워요 아 속삭이듯 다가와 나를 사랑한다고 아 헤어지며 하는 말 나를 잊으라고 거리엔 흰눈이 쌓이고 내 가슴엔 사랑의 슬픔이 피어나지 못할 눈꽃이 되어 빈 가슴을 적시네  아 속삭이듯 다가와 나를 사랑한다고 아 헤어지며 하는 말 나를 잊으라고 거리에 흰눈이 쌓이고 내 가슴엔 사랑의 슬픔이 그대 가슴 안에 흩어져버린 눈꽃이 되었나요
1987.06.25~07.01,3,1108114,꿈에,조덕배,꿈에,1986.01.01,Folk,조덕배,꿈에 어제 꿈에 보았던  이름모를 너를 난 못잊어  본적도 없고 이름도 모르는  지난 꿈 스쳐간 여인이여   이밤에 곰곰히 생각해보니  어디선가 본듯한 바로 그 모습  떠오르는 모습 잊었었던 사람  어느해 만났던 여인이여   어느 가을 만났던 사람이여  난 눈을 뜨면 꿈에서 깰까봐  난 눈 못뜨고 그대를 보네   물거품처럼 깨져버린 내꿈이여  오늘밤엔 그대여 와요  난 눈을 뜨면 사라지는 사람이여  난 눈 못뜨고 그대를 또보네   물거품처럼 깨져버린 내 꿈이여  오늘 밤에 그대여 와요   어느 가을 만났던 사람이여  난 눈을 뜨면 꿈에서 깰까봐  난 눈 못뜨고 그대를 보네   물거품처럼 깨져버린 내꿈이여  오늘밤엔 그대여 와요  난 눈을 뜨면 사라지는 사람이여  난 눈 못뜨고 그대를 또보네   물거품처럼 깨져버린 내 꿈이여  오늘 밤에 그대여 와요 -
1987.06.25~07.01,4,1185204,애수,최성수,"1집 남남, 애수",-,Ballad,,사랑을 받지 못하여 나는 타향의 나그네 사랑을 받지 못하여 나는 시들은 꽃잎 토요일 오후가 오면 나는 외로운 나뭇잎 별들이 찬란한 밤에 나는 사라진 유성 한쪽의 나래로는 날을 수가 없듯이 그대는 왼쪽나래 나는 오른쪽 우리는 젊음으로 슬픔이 많듯이 시간만이 사랑을 저울질 해줄까 사랑을 받지 못하여 그대를 잊지못하여 사랑을 받지 못하여 그대를 잊지못하여  한쪽의 나래로는 날을 수가 없듯이 그대는 왼쪽나래 나는 오른쪽 우리는 젊음으로 슬픔이 많듯이 시간만이 사랑을 저울질 해줄까 사랑을 받지 못하여 그대를 잊지못하여 사랑을 받지 못하여 그대를 잊지못하여 토요일 오후가 오면 나는 외로운 나뭇잎 별들이 찬란한 밤에 나는 사라진 유성 사랑을 받지 못하여 그대를 잊지못하여 사랑을 받지 못하여 그대를 잊지못하여 사랑을 받지 못하여 그대를 잊지못하여 사랑을 받지 못하여 그대를 잊지못하여
1987.06.25~07.01,5,976287,고독한 DJ,이재성,촛불잔치,1986.05.30,Ballad,유영숙,오늘따라 음악속에 있는 그대 모습이 무척이나 슬퍼보여요 조그맣게 전해오는 그대 노래 소리에 왠지 눈물이 날것 같아요 지금 밖엔 비가 몹시 내리고 있어요 음악소리가 너무 작아요 고개 숙인 슬픈 DJ 그대 모습 때문에 작은 어깨가 떨려 오네요 오늘밤 그대 모습 지울 수가 없네요 슬픈 DJ 그대 모습 내 마음은 흔들려요 음악소리가 너무 작아요 그대 모습이 너무 멀어요 슬픈 DJ 슬픈 DJ DJ 음악소리가 너무 작아요 그대 모습이 너무 멀어요 슬픈 DJ 슬픈 DJ DJ 나의 DJ  오늘밤 그대 모습 지울 수가 없네요 슬픈 DJ 그대 모습 내마음은 흔들려요 음악소리가 너무 작아요 그대 모습이 너무 멀어요 슬픈 DJ 슬픈 DJ DJ 음악소리가 너무 작아요 그대 모습이 너무 멀어요 슬픈 DJ 슬픈 DJ DJ 나의 DJ
1987.06.25~07.01,6,48563,그녀의 웃음소리뿐,이문세,이문세 골든 15,1987,Ballad,이영훈,나의 마음속에 항상 들려오는  그대와 같이 걷던 그 길가에 빗소리  하늘은 맑아있고 햇살은 따스한데 담배 연기는 한숨되어  하루를 너의 생각하면서  걷다가 바라본 하늘엔  흰 구름 말이 없이 흐르고  푸르름 변함이 없건만  이대로 떠나야만 하는가  너는 무슨말을 했던가  어떤 의미도 어떤 미소도  세월이 흩어 가는걸  어느 지나간 날에 오늘이 생각날까  그대 웃으며 큰 소리로 내게 물었지  그 날은 지나가고 아무 기억도 없이  그저 그대의 웃음소리뿐  하루를 너의 생각하면서  걷다가 바라본 하늘엔  흰 구름 말이 없이 흐르고  푸르름 변함이 없건만  이대로 떠나야만 하는가  너는 무슨말을 했던가  어떤 의미도 어떤 미소도  세월이 흩어 가는걸  이대로 떠나야만 하는가  너는 무슨말을 했던가  어떤 의미도 어떤 미소도  세월이 흩어 가는걸  이대로 떠나야만 하는가  너는 무슨말을 했던가  어떤 의미도 어떤 미소도  세월이 흩어 가는걸  이대로 떠나야만 하는가  너는 무슨말을 했던가  어떤 의미도 어떤 미소도  세월이 흩어 가는걸  이대로 떠나야만 하는가  너는 무슨말을 했던가  어떤 의미도 어떤 미소도  세월이 흩어 가는걸  이대로 떠나야만 하는가  너는 무슨말을 했던가  어떤 의미도 어떤 미소도  세월이 흩어 가는걸  이대로 떠나야만 하는가  너는 무슨말을 했던가  어떤 의미도 어떤 미소도  세월이 흩어 가는걸
1987.06.25~07.01,7,1028057,카페와 여인,김범룡,김범룡 3집,1987.01.01,Ballad,김범룡,어느 날 우연히 갔던 조그만 카페에서 말없이 눈웃음 짓던 그 사람 생각하네 어디로 갔나 여인 어디로 갔나 그 사람 어디로 갔나 여인 나를 보며 살며시 웃음 짓던 사람 말없이 전등불만 바라보던 사람 아하 지금은 아무도 없는 조그만 카페에는 노란 전등불만이 홀로 깜박거리네  어디로 갔나 여인 어디로 갔나 그 사람 어디로 갔나 여인 나를 보며 살며시 웃음 짓던 사람 말없이 전등불만 바라보던 사람 아하 지금은 아무도 없는 조그만 카페에는 노란 전등불만이 홀로 깜박거리네 어디로 갔나 여인 어디로 갔나 그사람 어디로 갔나 여인 어디로 갔나 그사람 어디로 갔나 여인 어디로 갔나 그사람 어디로 갔나 여인
1987.06.25~07.01,8,48309,부부,부부듀엣,부부 베스트,1994.10.01,Adult Contemporary,장경수,정 하나로 살아온 세월
1987.06.25~07.01,9,48234,알고 싶어요,이선희,영/알고 싶어요,1988.08.30,Ballad,양인자,달밝은 밤에 그대는 누구를 생각하세요  잠이 들면 그대는 무슨 꿈 꾸시나요  깊은 밤에 홀로 깨어 눈물 흘린적 없나요  때로는 일기장에 내 얘기도 쓰시나요  나를 만나 행복했나요 나의 사랑을 믿나요  그대 생각하다보면 모든게 궁금해요    하루 중에서 내 생각 얼만큼 많이 하나요  내가 정말 그대의 마음에 드시나요  참새처럼 떠들어도 여전히 귀여운가요  바쁠때 전화해도 내 목소리 반갑나요  내가 많이 어여쁜가요 진정 날 사랑하나요  난 정말 알고 싶어요 얘기를 해주세요
1987.06.25~07.01,10,1648521,내일이 찾아와도,서울패밀리,내일이 찾아와도 / 애모,1986.05.03,Ballad,오춘복,내가 떠나던 그날 눈물대신 웃음을 보였네 차마 울지 못한 마음은 아쉬움 때문이었네 내가 떠나던 그 다음날 웃음대신 눈물을 흘렸네 혼자라는 아픔만이 내곁으로 밀려왔네 내곁을 떠나버린 마지막 순간 보내야했던 마음을 너는 알 수 없을거야 내일이 찾아와도 너는 나를 찾지않겠지만 내일이 찾아와도 나는 너를 기다릴테야  내곁을 떠나버린 마지막 순간 보내야 했던 마음을 너는 알 수 없을거야 내일이 찾아와도 너는 나를 찾지 않겠지만 내일이 찾아와도 나는 너를 기다릴테야 나는 너를 기다릴테야
1987.06.25~07.01,11,48232,영,이선희,영/알고 싶어요,1988.08.30,Dance,권혁식,영! 책갈피에 꽂아둔 영! 은행잎은 퇴색해도 영! 못견디게 보고싶은 영 음~ 넌 지금 어디에 영! 나만 혼자 외로이 영! 남겨두고 어디갔니 영! 다시 내게 올 수 없니 영 음~ 난 너를 사랑해  땅거미 등에지고 강가에 앉아 풀꽃반지 끼워주며 속삭인 그 말 영! 너는 잊었니 벌써 잊었니 돌아와 줘 나는 너를 너를 사랑해 영! 책갈피에 꽂아둔 영! 은행잎은 퇴색해도 영! 못견디게 보고싶은 영 음~ 넌 지금 어디에  땅거미 등에지고 강가에 앉아 풀꽃반지 끼워주며 속삭인 그 말 영! 너는 잊었니 벌써 잊었니 돌아와 줘 나는 너를 너를 사랑해 영! 책갈피에 꽂아둔 영! 은행잎은 퇴색해도 영! 못견디게 보고싶은 영 음~ 난 너를 사랑해
1987.06.25~07.01,12,59257,참새의 하루,송창식,송창식 골든 제3집,1988.10.03,Folk,송창식,아침이 밝는구나 언제나 그렇지만 오늘도 재너머에 낟알갱이 주우러 나가봐야지 아침이 밝는구나  바람이 부는구나 언제나 그렇지만 오늘도 허수아비 뽐을 내며 깡통소리 울려대겠지 바람이 부는구나  햇볕이 따갑구나 언제나 그렇지만 오늘도 어디가서 물 한모금 추기고 재잘대야지 햇볕이 따갑구나  희망은 새롭구나 언제나 똑같지만 커다란 방앗간에 집을 짓고 오손도손 살아봐야지 희망은 새롭구나  이제는 졸립구나 언제나 그렇지만 마누라 바가지는 자장가로 부르는 사랑의 노래 이제는 졸립구나 아침이 밝는구나 바람이 부는구나 햇볕이 따갑구나 희망은 새롭구나 이제는 졸립구나 아침이 밝는구나 바람이 부는구나
1987.06.25~07.01,13,1003544,떠나지마,전원석,전원석,1991.01.01,Folk,박원조,뭐라고 말을 하나 그 사람을 위해서 어떻게 달래주나 울고있는 너에게 그렇게 눈물지면 내 마음 아프잖아 하고픈 말은 많은데 건넬 수가 없잖아 내 맘을 왜 몰라 사랑하고 있는데 그맘도 몰라주고 어떻게 나를 사랑해 그대여 왜 떠나는가 내 마음 울고 있잖아 그대여 떠나지마라 그대여  그렇게 눈물지면 내 마음 아프잖아 하고픈 말은 많은데 건넬 수가 없잖아 내 맘을 왜 몰라 사랑하고 있는데 그맘도 몰라주고 어떻게 나를 사랑해 그대여 왜 떠나는가 내 마음 울고 있잖아 그대여 떠나지마라 그대여
1987.06.25~07.01,14,48161,이제 자야하나봐,전영록,전영록 베스트 콜렉션,1988,Dance,,이제 자야 하나봐 그대 오지 않는데 괜시리 나는 너를 기다리나봐 이제 자야 하나봐 작은 나의 마음은 하지만 나는 이 밤 지새워야지 누군가 다가와 이제 자야 하나봐 그대 오지 않는데 괜시리 나는 너를 기다리나봐 이제 자야 하나봐 작은 나의 마음은 하지만 나는 이 밤 지새워야지 누군가 다가와 하 또 다시 먼동이 터오고 새벽이 다가 오는데 아무도 날 찾는 이 없어 이제는 자야하니까 누군가 누군가 하 누군가  이제 자야 하나봐 그대 오지 않는데 괜시리 나는 너를 기다리나봐 이제 자야 하나봐 작은 나의 마음은 하지만 나는 이 밤 지새워야지 누군가 다가와 하 또 다시 먼동이 터오고 새벽이 다가 오는데 아무도 날 찾는 이 없어 이제는 자야하니까 누군가 누군가 하 누군가 누군가 하 누군가 다가와 쉿
1987.06.25~07.01,15,59258,담배가게 아가씨,송창식,송창식 골든 제3집,1988.10.03,Folk,송창식,우리동네 담배가게에는
1987.06.25~07.01,16,52533,그날,김연숙,홀로 남으면,1987.10,Adult Contemporary,이철식,언덕위에 손잡고  거닐던 길목도 아스라이  멀어져 간 소중했던 옛 생각을  돌이켜 그려보네   나래치는 가슴이  서러워 아파와 한숨지며  그려보는 그 사람을 기억하나요  지금 잠시라도   달의 미소를 보면서  내 너의 두 손을 잡고  두나 별들의 눈물을 보았지  고요한 세상을 우  우우우우 우우우 우우우우   한아름에 꽃처럼  보여지며 던진 내 사랑에  웃음지며 님의 소식 전한 마음  한없이 보내본다    달의 미소를 보면서  내 너의 두 손을 잡고  두나 별들의 눈물을 보았지  고요한 세상을 우  우우우우 우우우 우우우우   한아름에 꽃처럼  보여지며 던진 내 사랑에  웃음지며 님의 소식 전한 마음  한없이 보내본다 -
1987.06.25~07.01,17,27189,개똥벌레,신형원,신형원 베스트 1982-2000,2000.09.05,Folk,한돌,아무리 우겨봐도 어쩔 수 없네  저기 개똥무덤이 내 집인걸  가슴을 내밀어도 친구가 없네  노래하던 새들도 멀리 날아가네   가지마라 가지마라 가지말아라  나를 위해 한번만 노래를 해주렴  난나~나나나나~쓰라린 가슴 앉고  오늘밤도 그렇게 울다 잠이든다   마음을 다주어도 친구가 없네  사랑하고 싶지만 마음뿐인 걸  나는 개똥벌레 어쩔수없네  손을 잡고 싶지만 모두 떠나가네   가지마라 가지마라 가지말아라  나를 위해 한번만 손을 잡아주렴  아아 외로운 밤 쓰라린 가슴앉고  오늘밤도 그렇게 울다 잠이든다   가지마라 가지마라 가지말아라  나를 위해 한번만 손을 잡아주렴  아아 외로운밤 쓰라린 가슴앉고  오늘밤도 그렇게 울다 잠이든다  울다 잠이든다   오늘밤도 그렇게 울다 잠이든다...
1987.06.25~07.01,18,2920158,외로워 외로워,구창모,感 (감),1987,Rock,,
1987.06.25~07.01,19,48103,마도요,조용필,사랑과 인생과 나,1987.05.10,Ballad,박건호,화려한 네온싸인 깜박일 때면 언제나 도시는 우리들의 것 저마다 목놓아 소리치지만 허전한 가슴을 씻어낼수 없어 아쉬워 하면서 떠나네 바다를 헤매이는 철새들처럼 마도요 우리는 서로 앞서가려 하지만 마도요 젊음의 꿈을 찾는 우린 나그네 머물수는 없어라 내일의 이야기를 나누다보면 언제나 세상은 우리들의 것 저마다 옳다고 우겨대지만 아무도 들어주는 사람들이 없어 아쉬워 하면서 떠나네 바다를 헤매이는 철새들처럼 마도요 우리는 서로 앞서가려 하지만 마도요 젊음의 꿈을 찾는 우린 나그네 머물수는 없어라 마도요  아쉬워 하면서 떠나네 바다를 헤매이는 철새들처럼 마도요 우리는 서로 앞서가려 하지만 마도요 젊음의 꿈을 찾는 우린 나그네 머물수는 없어라 마도요 우리는 서로 앞서가려 하지만 마도요 젊음의 꿈을 찾는 우린 나그네 머물수는 없어라 마도요
1987.06.25~07.01,20,2036558,내마음의 보석상자,해바라기,89 해바라기 (사랑으로 / 사랑의 진실 / 나는 자유인인가),1989.12.01,Folk,이주호,난 알고있는데 우리는 사랑하고 있다는 것을 우린 알고 있었지 서로를 가슴깊이 사랑한다는 것을 햇빛에 타는 향기는 그리 오래가지 않기에 더높게 빛나는 꿈을 사랑했었지  가고싶어 갈수 없고 보고싶어 볼수 없는 영혼 속에서  가고싶어 갈수 없고 보고싶어 볼수 없는 영원 속에서  우리의 사랑은 이렇게 아무도 모르고 있는것 같아 잊어야만 하는 그 순간까지 널 사랑하고 싶어  가고싶어 갈수 없고 보고싶어 볼수 없는 영혼 속에서  가고싶어 갈수 없고 보고싶어 볼수 없는 영원 속에서  우리의 사랑은 이렇게 아무도 모르고 있는것 같아 잊어야만 하는 그 순간까지 널 사랑하고 싶어 잊어야만 하는 그 순간까지 널 사랑하고 싶어
1987.06.25~07.01,21,1002364,내 마음 별과 같이,현철,골든 히트,1994.01.01,Adult Contemporary,주일청,산노을에 두둥실 홀로 가는 저 구름아 너는 알리라 내 마음을 부평초 같은 마음을 한송이 구름꽃을 피우기 위해 떠도는 유랑별처럼 내마음 별과 같이 저 하늘 별이 되어 영원히 빛나리  강바람에 두둥실 길을 잃은 저 구름아 너는 알리라 내 갈길을 나그네 떠나갈 길을 찬란한 젊은 꿈을 피우기 위해 떠도는 몸이라지만 내마음 별과 같이 저 하늘 별이 되어 영원히 빛나리
1987.06.25~07.01,22,535190,희야,부활,Rock Will Never Die,1986.10.03,Rock,양홍섭,희야 날 좀 바라봐 너는 나를 좋아했잖아 너는 비록 싫다고 말해도 나는 너의 마음 알아 사랑한다 말하고 떠나면 나의 마음 아파 할까봐 뒤돌아 울며 싫다고 말하리 너의 모습 너무나 슬퍼 하얀 얼굴에 젖은 식어가는 너의 모습이 밤마다 꿈 속에 남아 아직도 널 그리네 희야 날 좀 바라봐 너는 나를 좋아 했잖아 너는 비록 싫다고 말해도 나는 너의 마음 알아 사랑한다 말하고 떠나면 나의 마음 아파 할까봐 빗속을 울며 말없이 떠나던 너의 모습 너무나 슬퍼 하얀 얼굴에 젖은 식어가는 너의 모습이 밤마다 꿈 속에 남아 아직도 널 그리네 희야 날 좀 바라봐 오 희야 오 날 좀 봐 오 희야 오 날 좀 바라봐 오 희야 나의 희야
1987.06.25~07.01,23,1108118,슬픔 그뒤에 오는 고독,조덕배,꿈에,1986.01.01,Folk,조덕배,비오는 가로등 밑에 갈곳을 몰라서 헤메는 가엾은 여인의 모습이 내눈에 비춰질때 우리의 슬픔도 그것과 똑 같으리라 갈곳을 몰라서 헤메는 비젖은 나의 영혼아 바람이 불어와서 잎새는 떨어지고 떨어진 그 잎새가 바람에 굴러도 우리네 슬픔도 그것과 똑 같으리라 갈곳도 모르는 여인아 어디로 걸어가나  바람이 불어와서 잎새는 떨어지고 떨어진 그 잎새가 바람에 굴러도 우리네 슬픔도 그것과 똑 같으리라 갈곳도 모르는 여인아 어디로 걸어가나
1987.06.25~07.01,25,48561,이별 이야기,이문세,이문세 골든 15,1987,Ballad,이영훈,이렇게 우린 헤어져야 하는 걸 서로가 말을 못하고  마지막 찻잔 속에 서로의 향기가 되어 진한 추억을 남기고 파 우리는 서로 눈물 흘리지 마요  서로가 말은 같아도 후회는 않을거야  하지만 그대 모습은 나의 마음을 아프게 해 그대 내게 말로는 못하고 탁자 위에  물로 쓰신 마지막 그 한마디  서러워 이렇게 눈물만 그대여 이젠 안녕  우리는 서로 눈물 흘리지 마오  서로가 말은 같아도 후회는 않을거야  하지만 그대 모습은 나의 마음을 아프게 해 그대 내게 말로는 못하고 탁자 위에 물로 쓰신  마지막 그 한마디 서러워  이렇게 눈물만 그대여 이젠 안녕 그대여 이젠 안녕  그대여 이젠 안녕
1987.06.25~07.01,26,70838,새벽새,높은음자리,높은음자리 2집,1987.03.25,Ballad,김덕윤,새벽새가 날아온다 내 꿈속 얼굴에도 하얗게 밤을 지샌 시인의 눈가에도 새벽새 한마리 날아온다 피어나는 이슬처럼 님 그리워 밤을 지샌 모닥불처럼 몸살을 하다가 몸살을 하다가 힘껏 날아오른다 한마리 새벽새 음 푸드드득 푸드드득 금빛 날개 날리며 푸드드득 푸드드득 날아라 작은새 뚜뚜뚜뚜띠리리리띠리리리 띠리띠띠리리띠리리리띠리리리 작은 새 한마리  새벽새가 날아온다 내 꿈속 얼굴에도 하얗게 밤을 지샌 시인의 눈가에도 새벽새 한마리 날아온다 피어나는 이슬처럼 님 그리워 밤을 지샌 모닥불처럼 몸살을 하다가 몸살을 하다가 힘껏 날아오른다 한마리 새벽새 음 푸드드득 푸드드득 금빛 날개 날리며 푸드드득 푸드드득 날아라 작은새 뚜뚜뚜뚜띠리리리띠리리리 띠리띠띠리리띠리리리띠리리리 작은 새 한마리 작은 새 한마리
1987.06.25~07.01,27,3868639,시나브로,오복,시나브로 / 미운 그대 / 깨어진 약속,1987.01.15,Adult Contemporary,박지훈,
