time,rank,song_id,title,singers,album,date,genre,creator,lyric
2012.01.01~01.07,1,3625504,너랑 나,아이유,Last Fantasy,2011.11.29,Dance,김이나,시곌 보며 속삭이는 비밀들 간절한 내 맘속 이야기 지금 내 모습을 해쳐도 좋아 나를 재촉하면 할수록 좋아 내 이름 불러줘 손 틈새로 비치는 내 맘  들킬까 두려워 가슴이 막 벅차 서러워 조금만 꼭 참고 날 기다려줘 너랑 나랑은 지금 안되지 시계를 더 보채고 싶지만 네가 있던 미래에서 내 이름을 불러줘 내가 먼저 엿보고 온 시간들 너와 내가 함께였었지 나랑 놀아주는 그대가 좋아 내가 물어보면 그대도 좋아 내 이름이 뭐야 손 틈새로 비치는 내 맘  들킬까 두려워 가슴이 막 벅차 서러워 조금만 꼭 참고 날 기다려줘 너랑 나랑은 지금 안되지 시계를 더 보채고 싶지만 네가 있던 미래에서 내 이름을 불러줘 눈 깜박하면 어른이 될 거에요 날 알아보겠죠 그댄 기억하겠죠 그래 기묘했던 아이 손 틈새로 비치는 네 모습 참 좋다 손끝으로 돌리며  시곗바늘아 달려봐 조금만 더 빨리 날아봐 두 눈을 꼭 감고 마법을 건다 너랑 나랑은 조금 남았지 몇 날 몇실진 모르겠지만 네가 있을 미래에서 혹시 내가 헤맨다면 너를 알아볼 수 있게 내 이름을 불러줘
2012.01.01~01.07,2,3630755,Trouble Maker,트러블메이커,Trouble Maker,2011.12.01,Dance,"라도,신사동호랭이,LE(EXID)",1 2 3 니 눈을 보면 난 Trouble Maker 니 곁에 서면 난 Trouble Maker 조금씩 더 더 더 갈수록 더 더 더 이젠 내 맘을  나도 어쩔 수 없어 니가 나를 잊지 못하게 자꾸 니 앞에서 또 니 맘 자꾸 내가 흔들어 벗어날 수 없도록 니 입술을 또 훔치고 멀리 달아나버려 난 Trou a a a ble Trouble Trou Trouble Maker Trouble Maker Trouble Maker Trouble Maker Trouble Maker 니 맘을 깨물고 도망칠 거야 고양이처럼 넌 자꾸 안달이 날 거야 내 앞으로 와 어서 화내보렴 내 섹시한 걸음 니 머리 속에 발동을 거는 은근한 스킨십 얼굴에 비친 못 참아 죽겠단 니 눈빛 갈수록 깊이 더 빠져들어 알수록 니가 더 맘에 들어 Baby 아무래도 니 생각에 취했나봐 Lady I never never never stop 니가 나를 잊지 못하게 자꾸 니 앞에서 또 니 맘 자꾸 내가 흔들어 벗어날 수 없도록 니 입술을 또 훔치고 멀리 달아나버려 난 Trou a a a ble Trouble Trou Trouble Maker Trouble Maker Trouble Maker Trouble Maker Trouble Maker 어떻게 널 내 맘에 담아둘 수 있는지 Trouble Maker 그냥 내 맘이 가는대로 이젠 I never never stop 멈출 수 없어 니가 나를 잊지 못하게 자꾸 니 앞에서 또 니 맘 자꾸 내가 흔들어 벗어날 수 없도록 니 입술을 또 훔치고 멀리 달아나버려 난 Trou a a a ble Trouble Trou Trouble Maker Trouble Maker Trouble Maker Trouble Maker Trouble Maker
2012.01.01~01.07,3,3654576,우리 사랑했잖아,"다비치,티아라",우리 사랑했잖아,2011.12.23,Ballad,K-Smith,우리 사랑했잖아 제발 날 울리지마  오직 내겐 너 하나뿐야  눈을 감아도 보여 귀를 막아도 들려  제발 날 떠나가지마  어두웠던 내 삶에 빛이 되어준  사람 너무나 소중한 사람  하루 지나고 또 지나도 더  그리워져 이 노랠 하는 지금도  우리 사랑했잖아 제발 날 울리지마  오직 내겐 너 하나뿐야  눈을 감아도 보여 귀를 막아도 들려  제발 날 떠나가지마  돌아올것 같아서 다시 올지 몰라서  오늘도 너를 기다려  너는 모르지 넌 모르지 아파하는  날 이 노랠 하는 지금도  우리 사랑했잖아 제발 날 울리지마 오직 내겐 너 하나뿐야 눈을 감아도 보여 귀를 막아도 들려 제발 날 떠나가지마 세상과 너 둘중에 택하라면하나 내 전불 빼앗아도 너라면 난 좋아 낮이나 밤이나 사랑에 난 목마른 자 널 이젠 잊자 이런 나의 같잖은 내 다짐이 또 다시 나를 울려 들려 너에게 바라는건 오직 너야 너 없인 아무것도 할수 없는 나야 이 노랠 들으면  제발 너 돌아와돌아와 사랑하면 할수록 점점 야위어만 가 오직 내겐 너 하나뿐야 우리 사랑했잖아 제발 날 울리지마 날 두고 떠나가지마 Yeah uh uh 결국 넌 돌아서 나는 또 막아서 자존심 다 버리고 미친척 널 따라서 가슴이 되려 나를 다그치고 말했어 세상에 하나뿐인 널 잃지는 말랬어 나는 또 웃는척 그냥 멀쩡한척 너에게 부르는 마지막 나의 이 노래 제발 날 떠나가지마
2012.01.01~01.07,4,3663978,Lovey-Dovey,티아라,Funky Town,2012.01.03,Dance,"신사동호랭이,최규성",너무 뻔해 나는 오늘도 혼자서  아 심심해 결국 이렇게 하루가  우우우우우 우우우우우   지나가겠지  봐봐 지나가는 저기 커플 좀 봐  나도 저렇게 사랑할 수 있는데  우우우우우 우우우우우우   너무나 외로워  나도 Lovey Dovey Dovey   Uh Uh Uh Uh   Lovey Dovey Dovey   Uh Uh Uh Uh  더 이상 혼자 두지마  이제 Lovey Dovey Dovey   Uh Uh Uh Uh   Lovey Dovey Dovey   Uh Uh Uh Uh  너는 어디에 에 Oh  Lovey Dovey Dovey Uh Uh Uh Uh   Lovey Dovey Dovey Uh Uh Uh Uh  너를 꼭 찾아 낼꺼야  너무 오래 얼어버린 나를 녹여버릴   너는 도대체 어디에 있는지  너무 춥네 혼자 보내는 하루가  아 좋겠네 나도 혼자가 아니면  우우우우우 우우우우우  정말 좋겠네  봐봐 여기있는 나를 좀 바라봐  나나 오늘밤은 어둠이 정말로  우우우우우 우우우우우우   너무나 무서워  나도 Lovey Dovey Dovey   Uh Uh Uh Uh   Lovey Dovey Dovey   Uh Uh Uh Uh  더 이상 혼자 두지마  이제 Lovey Dovey Dovey   Uh Uh Uh Uh   Lovey Dovey Dovey   Uh Uh Uh Uh  너는 어디에 에 Oh  Lovey Dovey Dovey Uh Uh Uh Uh   Lovey Dovey Dovey Uh Uh Uh Uh  너를 꼭 찾아 낼꺼야  너무 오래 얼어버린 나를 녹여버릴   너는 도대체 어디에 있는지  혼자서 하루종일 우우우우우  나 혼자 매일 매일 우우우우우  어둠이 정말 정말 너없인 나   혼자서 하루는 정말 길어   우우우우우 우우우우우  나도 Lovey Dovey Dovey  Uh Uh Uh Uh  Lovey Dovey Dovey  Uh Uh Uh Uh 더 이상 혼자 두지마 이제 Lovey Dovey Dovey  Uh Uh Uh Uh  Lovey Dovey Dovey  Uh Uh Uh Uh 너는 어디에 에 Oh Lovey Dovey Dovey Uh Uh Uh Uh  Lovey Dovey Dovey Uh Uh Uh Uh 너를 꼭 찾아 낼꺼야 너무 오래 얼어버린 나를 녹여버릴  너는 도대체 어디에 있는지 우우우우우 우우우우우
2012.01.01~01.07,5,3656320,속상해서 (술 한잔 해요 Part.2),지아,속상해서,2011.12.27,Ballad,최갑원,참 오랜만이죠 못 참고 전화 했어요 하루에도 몇 번씩  몇 십 번씩 통화한 버릇이 내 손 끝에 남아 있나 봐요 왜 화를 내 나요  반갑게 받아줄 수 없나요 연락하지 말라는 지겹다는  그런 얘기는 더 이상은 듣고 싶진 않아요 속상해서 술 한잔 했어요 보고 싶어져도 볼 수가 없어서 미안해요 취한 건 나도 아는데 속상해서 속상해서 술 한잔 했어요 다 알고 있어요  모르는 번호라서 받은 걸 우리 둘이 똑같은  뒷 번호를 바꾼 이유는 내 전화를 피하는 걸 아니까 속상해서 술 한잔 했어요 보고 싶어져도 볼 수가 없어서 미안해요 취한 건 나도 아는데 속상해서 속상해서 술 한잔 했어요 전화를 언제 끊은지  그것도 모를 만큼 나 혼자 떠들었나 봐 기다린다고 돌아오라고  정작 해야할 말을 못 했는데 속상해서 술 한잔 했어요 아무 생각없이 취하고 싶어서 그대 하나 잊지도 못 하는  내가 한심하고 불쌍하고 속상해서 술 한잔 했어요
2012.01.01~01.07,6,3607859,Cry Cry,티아라,Black Eyes,2011.11.11,Dance,"안영민,김태현,조영수",Hey T-ARA 새빨간 장미처럼  가시같은 말로 날 찌른 너  Uh Uh Uh 넌 마치 문신처럼  지우려 할수록 깊게 패여 Uh Uh Cry Cry Can't you see the music 불꽃처럼 뜨겁게 You're ma boy Baby can`t you see  that look at my eyes 슬픔에 빠진 내 두눈을 봐 Uh Uh 붉은 태양보다 더 뜨겁게 사랑했던 나를 울리지마  Ah Ah Let's go Break it Come on Come on Yo Make it Come on Come on Yo Take it Come on Come on Come on 난 중독된것처럼  그리워하고 또 그리워해 넌 마치 감옥처럼  니안에 날 가둬버렸나봐 Uh Uh Cry Cry Can't you see the music 불꽃처럼 뜨겁게 You're ma boy Baby can`t you see  that look at my eyes 슬픔에 빠진 내 두눈을 봐 Uh Uh 붉은 태양보다 더 뜨겁게 사랑했던 나를 울리지마  Uh Uh Yeah Let's go Uh Uh Yeah Let's dance  Deep in you're eyes Baby can`t you see  that look at my eyes 슬픔에 빠진 내 두눈을 봐 Uh Uh 붉은 태양보다 더 뜨겁게 사랑했던 나를 울리지마  Ah Ah  제발 나를 떠나가지 말아 돌아온단 니 말 믿지 않아 Uh Uh 붉은 태양보다 더 뜨겁게 사랑했던 나를 울리지마 Ah Ah  Let's go Break it Come on Come on Yo Make it Come on Come on Yo Take it Come on Come on Come on T-ARA Time to love 쉿
2012.01.01~01.07,7,3639713,그 노래를 틀때마다,"허각,LE(EXID)",그 노래를 틀때마다,2011.12.09,Ballad,"LE(EXID),라도",난 그 노래를 따라서 길을 걸었어   어디선가 들려오는 익숙한 노래  눈을 감고 그 자리에 멍하니 서서   귀를 기울였어  우리가 함께 듣던 그 노래였던 거야  네가 항상 그 노랠 틀 때마다 난   듣기 싫다며 투정 부렸었지 막  넌 내게 장난치고 내가 찡그린   표정을 하면  그런 날 보며 웃음 짓고 그토록   싫어하던 노래였는데  이젠 날 이 자리에 꽉 묶어 논듯해   이곳에 계속 멍하니 서서  내 맘속에 자꾸 웃는 네가 그려져  그 노래를 틀 때마다   이 거릴 걸을 때마다   추억들이 가슴을   파고들어와 괴롭히잖아  아무리 귀를 막고   소릴 질러보고 있어   바보처럼 멍하니 서서  다 잊은 듯이 생각 됐던   아무것도 아니라고 생각 했어  내가 다시 이 거리를 걷기 전에   이 노래가 내 발목을 잡기 전엔  흐릿해진 기억들이 흔들려   자꾸 눈물이 나면서   약해진 내 마음도  추억들을 향해 떨군   내 시선 꽃은 다 시들고   가시만 남아있어  그 노래를 틀 때마다   이 거릴 걸을 때마다   추억들이 가슴을   파고들어와 괴롭히잖아  아무리 귀를 막고 소릴 질러보고   있어 바보처럼 멍하니 서서  내 귀를 막아도 들리는   너와 그 동안의 시간이   가져다 준 변화  다 사라졌지만 남은 건   날 간지럽히는 노래와   오래된 추억만  이제 그만 눈물을 닦자고   흔들리는 내 마음을 꼭 잡아봐도  잡으려 할수록 더 흩어지잖아   그때 기억들이 점점 짙어지잖아  난 그 노래를 따라서 길을 걸었어   어디선가 들려오는   익숙한 노래 눈을 감고서  눈을 감을수록   넌 더 선명해 우는 날   달래면서 안아 주려 해  귀를 막고서  귀를 막아도 들리는 노래   누가 제발 이 노래를 꺼줬으면 해  그 노래를 틀 때마다   이 거릴 걸을 때마다   추억들이 가슴을   파고들어와 괴롭히잖아  아무리 귀를 막고   소릴 질러보고 있어   바보처럼 멍하니 서서  그 노래를 틀 때마다   오늘도 네 생각에  이 거릴 걷다가 돌아서네
2012.01.01~01.07,8,3585793,그리워 그리워,노을,그리움,2011.10.26,Ballad,최규성,늦은저녁 하루를보내고 찬바람에 창문을 닫으니 아득하게 조용한 방에서 아주 작은 조명하나를 켜놓고 어둑해진 밖을 바라보니 문득 너무도 슬퍼지네 매일듣는 노래 LIST 엔 하나같이 다 우리얘기뿐 이별은 모두 다 같으니까  다시 조심스럽게 행복했던 날 아름답던 너를 그려보니 나도모르게 눈물이 나네 그리워 그리워 니가  너무나 그리워서 보고싶어서 잊고싶지않아서  잊을수가 없어서 못해준게 너무 많아서 더 그리워 너무나도 사랑했었기에 아름답게 우린 헤어졌어 현실안에 서로를 위해서 알아 어차피 우린 안될걸 누구보다 잘 알지만 왜이렇게도 눈물이 나는건지 그리워 그리워  니가 너무나 그리워서 보고 싶어서 잊고 싶지않아서  잊을 수가 없어서 못해준게 너무 많아서 그리워 그리워  니가 너무나 그리워서 보고싶어서 정말 널 잊고 싶지 않아서 널 다시 붙잡고 싶어서 지금 너무나 난 니가 그리워
2012.01.01~01.07,9,3600223,Be My Baby,원더걸스,Wonder World,2011.11.07,Dance,박진영,Watching 계속 바라보며 난  Waiting 니가 다가오기만을 바래  어서 내게 와 날 데려가 제발  Dreaming 니 맘도 나 같기를  Praying 가슴 조이며 난 기도해  저 하늘에 이렇게 두 손을 모아서  이런 적이 없는데 내 가슴이   두근두근 두근대고  몇 번 본 적 없는데 니 모습이   자꾸 꿈에 나와  차분하려 하는데   니가 또 내 앞에만 나타나면  사랑한다고 말해버릴 것만 같아  Please be my baby  Please be my baby  너만 생각하면 미치겠어   니가 너무너무 갖고 싶어서  Make me your lady  Make me your lady  나의 사랑을 너에게 줄게 절대   후회하지 않게 해줄게 No  Crazy 내가 미쳤는지 왜  Lately 하루 종일 난 뭘 하든지  너의 사진이 머릿속에 박혔어  Perfect 모든 게 완벽해  Terrific 겉과 속 모두 다  어쩜 너는 모자라는 게  하나도 없는 건지  차분하려 하는데   니가 또 내 앞에만 나타나면  사랑한다고 말해버릴 것만 같아  Please be my baby  Please be my baby  너만 생각하면 미치겠어   니가 너무너무 갖고 싶어서  Make me your lady  Make me your lady  나의 사랑을 너에게 줄게 절대   후회하지 않게 해줄게 No  자 더 이상 이제 망설이지 마   내 말을 의심하지 마  내 말을 믿고 나를 따라와   난 니 인생의 마지막  여자가 되고 넌 내 마지막 남자가   될 거란 걸 알지만  넌 아직 몰라 왜 놀라   자 어서 빨리 나를 골라  말 할 필요도 없어 그냥 내 말대로   잘 할 생각만 하면 돼  그러니 니 앞에 날 잘 보고  판단을 해 봐   어때 88 나이도 딱 맞아  모두 다 맞아  Please be my baby Please be my baby 너만 생각하면 미치겠어  니가 너무너무 갖고 싶어서 Make me your lady Make me your lady 나의 사랑을 너에게 줄게 절대  후회하지 않게 해줄게 No
2012.01.01~01.07,10,3665143,거기서거기 (Without You),다이나믹듀오,Dynamicduo 6th Digilog 2/2,2012.01.04,Rap / Hip-hop,"다이나믹듀오,Philtreofplanetshiver",재미난 영화를 봐도 다 거기서 거기 여행을 가도 다 거기서 거기 새로운 음악도 다 거기서 거기 너말고 딴 여자는 다 거기서 거기 I'm lost without you I'm at loss without you 내게 돌아와 돌아와 You run back into my arms 너 하나 없을 뿐인데 내 삶에 맛이 확 달라 너무 쓰고 짜고 싱거워 영혼은 계속 말라 하나마나인 것 같은 고민만 요새는 많아 바 바 바 반복되는 랩같아 음이 없잖아 힘들때 난 어디다 전화해 너 없는 공간은 나를 질식시켜 답답해 막차를 놓친 것처럼 정말 막막해 내 맘은 계속되는 자정 사방이 캄캄해 그거 아니 넌 내 맘에 기준이었나봐 난 아직도 헤매고 있어 이 혼돈속에 남아 미련을 벗 삼아 근근히 살아 밤새 퍼마시고 떡이 되기 전에 잠이 안와 너무 차다 이 공기가 혼자인 방구석 소름 끼치도록 외로워 새벽이 내는 소리가 나 미치도록 그리워 니 냄새 너의 온기가 나 그리워 니 냄새 너의 온기가 재미난 영화를 봐도 다 거기서 거기 여행을 가도 다 거기서 거기 새로운 음악도 다 거기서 거기 너말고 딴 여자는 다 거기서 거기 I'm lost without you I'm at loss without you 내게 돌아와 돌아와 You run back into my arms 다 무의미해 일상이 빈혈기 가득하고 다 허무해 어 다 무의미해 감정의 기면증세 다 졸리고 희미해 저려도 좋았어 내 팔이 너의 베개였을 때 조여도 좋았어 니 말이 법이었을 때 나 많이 망가졌어 얼굴엔 화창한 기운 없고 공해같은 삶속에 너라는 자연도 없고 남은건 친구들 비참한 동정 뿐이야 사랑은 이기적이고 자극적인 밤들 뿐이야 그리워 널 위해 보폭을 줄이던 때가 잔소리에 게임 술자리를 줄이던 때가 일로도 극복이 안돼 취기를 빌려서 새벽에 니 번호를 찾는 멍청한짓을 하네 지금 나 너무 약해져서 돌려서 말 못해 난 다 내려놨어 제발 돌아와 재미난 영화를 봐도 다 거기서 거기 여행을 가도 다 거기서 거기 새로운 음악도 다 거기서 거기 너말고 딴 여자는 다 거기서 거기 I'm lost without you I'm at loss without you 내게 돌아와 돌아와 You run back into my arms You run back into my arms 잘 알잖아 내 품의 주인은 너 하나 지우진 못할 것 같아 내겐 니가 남긴 흔적들이 너무나 많아 모든게 너무나 달라 행복이란게 너랑 같이 떠난 것 같아 난 너랑 있을 때만 온전한 사람 돌아와줘 내게로 넌 내게 완벽한 사람 재미난 영화를 봐도 다 거기서 거기 여행을 가도 다 거기서 거기 새로운 음악도 다 거기서 거기 너말고 딴 여자는 다 거기서 거기 I'm lost without you I'm at loss without you 내게 돌아와 돌아와 You run back into my arms
