time,rank,song_id,title,singers,album,date,genre,creator,lyric
2006.10.02~10.08,1,1417550,운다,손호영,손호영 1집 Yes,2006.09.13,Ballad,박선주(PakSunZoo),술집 문을 연다 술잔에 널 띄워 본다 환하게 웃는다 날 보며 웃는다 여전히  거짓말을 한다 난 괜찮은 놈이라고 다짐도 해본다 난 잘 지낼거란 또 그 말  마음이 아파 죽을 것만 같아도 보고싶어 죽을 것만 같아도 무릎꿇고 매달리며 다시 돌아와달라고 그 한마디도 하지 못하는  내가 싫어 운다 보고 싶어서 또 운다 후회되서 울고 이런 내가 싫어 또 운다 마음을 머리로 속여보려한다  추억 눈물로 녹여보려한다 미움마저 가져가서 행복마저 빌고마는 참 바보같은 게 남자라서 또 운다  나 취해야 이렇게 겨우 한번 부른다 몇천번쯤 불러 봤던 내것이었던 너  마음이 아파 죽을 것만 같아도 보고 싶어 죽을 것만 같아도 무릎 꿇고 매달리며 다시 돌아와달라고 그 한마디를 못하는 내가 싫어  마음을 머리로 속여보려 해도 추억 눈물로 녹여보려 해도 미움마저 가져가서 행복마저 빌고마는 참 바보같은 게 남자라서 또 운다 술에 취해
2006.10.02~10.08,2,1416892,제발,이승기,남자가 여자를 사랑할 때,2006.09.12,Ballad,이소라,잊지 못해 너를 있잖아 아직도 눈물 흘리며 널 생각해 늘 참지 못하고 투정부린거 미안해 나만 원한다고 했잖아 그렇게 웃고 울었던 기억들이 다른 사랑으로 잊혀져 지워지는게 난 싫어  어떻게든 다시 돌아오길 부탁해 처음으로 다시 돌아가길 바랄게 기다릴게 너를 하지만 너무 늦어지면은 안돼 멀어지지마 더 가까이 제발  모든걸 말할 수 없잖아 마지막 얘길 할테니 좀 들어봐 많이 사랑하면 할수록 화만 내서 더 미안해 어떻게든 다시 돌아오길 부탁해 처음으로 다시 돌아가길 바랄께 기다릴게 너를 하지만 너무 늦어지면은 안돼 멀어지지마 더 가까이 잊지말고 다시 돌아오길 부탁해 헤어지면 가슴 아플거라 생각해 기다릴게 너를 하지만 너무 늦어지면은 안돼 멀어지지마 더 가까이 제발  제발 제발 제발
2006.10.02~10.08,3,1374075,Timeless (Feat. 시아준수),장리인(ZhangLiYin),Timeless,2006.09.08,Ballad,,안돼요 날 놓아 버리면 힘들어도 여기 더 머물러요 조금만 더 볼 수 있다면 남은 사랑만큼 웃어볼텐데 Timeless 이별은 아니죠 한번의 삶이라면 지금 뿐인데 Hold tight baby timeless 이 가슴에 묻어요 순간의 열병처럼 잠시만 아플 뿐이니 We both agree this is timeless love 세상을 따라 난 가지만 슬픔마저 함께 가는 건가요  너무 그리웠던 날 불러본 그대 마음뿐의 상처는 아물겠죠 천번에  눈물 삼키면 그때서야 알게 될까요 내 손 잡아요 떠나게 말아요 Timeless 이별은 아니죠 한번의 삶이라면 지금 뿐인데 Hold tight baby timeless 이 가슴에 묻어요 순간의 열병처럼 잠시만 아플 뿐이니 We both agree this is timless love  yeah  baby is timeless Hold tight baby timeless 돌아갈 수 있도록 순간의 열병처럼 잠시만 아플 뿐이니 We both agree this is timeless this is timeless love
2006.10.02~10.08,4,1454808,아이스크림,MC몽,The Way I Am,2006.09.25,Rap / Hip-hop,김건우,I will love you think about you 달콤했던 우리 사랑 I will love you think about you  잊지는 마  forever be with you 동서남북 어디에서도 나란 얼간이는 없다고 그래도 너 하나만 사랑한다고 쉽게 녹아 버린 네 마음  상처받은 MC몽 사랑은 아아아아 아이스크림 널 처음 봤을 때부터 심장은 얼어붙어 달콤한 향기에 뜨겁게 밀어붙여 늑대들아 저리 비켜 아무나 붙어 이 여잔 이미 내 꺼니까 저리 비켜 나는야 사랑에 목마른 나그네 들뜬 내 마음에 네 얼굴을 그리네  굳게 닫힌 니 마음이 녹아버리게 버리게 빠르게 믿음을 확인시켜줄게 오늘 밤이 너무 짧아 아쉬워서 못 보내고 네 다리가 아플까봐  너를 업고 집에 가고 누가 봐도 상관없어 내 옆에는 니가 있어 너 하나만 사랑한다고 I wanna spend my whole life with you 네가 없으면 안 되는  내 아픈 이유 Everytime I look at U 사랑해 I love you oh thank you 동서남북 어디에서도 나란 얼간이는 없다고 그래도 너 하나만 사랑한다고 쉽게 녹아 버린 네 마음  상처받은 MC몽 사랑은 아아아아 아이스크림 I will love you think about you 달콤했던 우리 사랑 I will love you think about you  잊지는 마  forever be with you make it hot 우리는 뜨겁게 make it hot 사랑을 나눴네 스트로베리보다 상큼했던 그녀 초콜릿보다 달콤했던 그년데 불 같은 사랑은 금방 식어버린 믿음은 얼음처럼 금방 녹아버린 시리고 시린 쉽게 질려버린 도대체 뭐를 원해 do you want it like that Break up to make up make up to break up 깨지고 화해하고 다시 또 차버리고 처음부터 꼬여왔던 우리 작은 trouble 누가 이기고 지느냐가 너는 중요해 상처투성인 mc몽 네가 떠나서 나는 지친 몸  오늘 밤 꿈을 꿨어 너와 함께 living it up 외로움에 치를 떨어 오늘 밤이 너무 길어 동서남북 어디에서도 나란 얼간이는 없다고 그래도 너 하나만 사랑한다고 쉽게 녹아 버린 네 마음  상처받은 MC몽 사랑은 아아아아 아이스크림 I will love you think about you 달콤했던 우리 사랑 I will love you think about you  잊지는 마  forever be with you I got your back you got my back Everynight oh every day 사랑이 이렇게 차갑게 느껴진 적 없었어 I got your back you got my back Everynight oh every day 너를 위해 웃을게 사랑해 널 위해 사는 나 동서남북 어디에서도 나란 얼간이는 없다고 그래도 너 하나만 사랑한다고 쉽게 녹아 버린 네 마음  상처받은 MC몽 사랑은 아아아아 아이스크림 짜잔
2006.10.02~10.08,5,1415517,The Day,"제아,김연지",To My Lover,2006.09.08,Ballad,"민명기,미스티",내게 어울린다던 머릴 잘랐어  연락 없었던 친굴 만났어  오늘 하루가 널 잊어 줄거란  또 소용없는 기댈하고    이젠 보내주라며 편히 살라고  친구의 위로도 들리지 않아  내게 사랑한다 했잖아  그렇게 쉽게 돌아서지마    니가 보고싶어서  너의 집 앞을 서성거리고  우연히라도 널 보게 될까봐  다시 한 번 거울을 보는 난  니가 너무도 그리워 질때면  난 어떻게 살아가니  마지막 니 모습 표정까지도  아직 난 잊을 수 없는데    눈을 가려도 내겐 너만 보이고  귀를 막아도 난 너만 들리고  내 가슴이 내게 하는 말  너를 다시 되돌려 달라고    니가 보고 싶어서  너의 집 앞을 서성거리고  우연히라도 널 보게 될까봐  다시 한 번 거울을 보는 난  니가 너무도 그리워 질때면  난 어떻게 살아가니  마지막 니 모습 표정까지도  아직 난 잊을 수 없는데    날 지켜줄거라고  너의 마지막 여자라고  말했던 너잖아  그렇게 쉬웠니 너에게    다시 돌아올거야  그렇게 기다리는 나에게  제발 잊으라는 그 말 하지마  너 없이 안되는 날 알잖아    다시 내게로 돌아와 준다면  니품에 안아준다면  너만을 위해서 살아갈거야  그렇게 쉽게 보내지마    나만 사랑했었던 너잖아
2006.10.02~10.08,6,1423302,I Love Rock & Roll,KYT(코요태),London Koyote,2006.09.18,Dance,신지,hey listen up ladies &amp; gentlemen  저기 신사숙녀 여러분  잘 들으세요  we got a very special song tonight  오늘밤 특별한 노래가  준비 되어있습니다  so put your hands together  두손을 들고  let's rock &amp; roll  함께 흔들어 Rock &amp; Roll  이 음악에 몸을 실어 Rock &amp; Roll  누구든 상관없어 Rock &amp; Roll  맘껏 움직여봐    사는 동안 힘겨워도 주저 말고  다시 일어서봐  그 누구나 스쳐가는 눈물 일뿐  모두 잊고서 이 시간을 즐겨봐  항상 혼자라고 생각했지만  나를 사랑하는 사람들 속에  이젠 웃을 수 있어  다시 해 보는 거야  훌훌 털고서 크게 소리질러봐  함께 흔들어 Rock &amp; Roll  이 음악에 몸을 실어 Rock &amp; Roll  누구든 상관없어 Rock &amp; Roll  맘껏 움직여봐  나와 춤을 춰 rock &amp; roll  오늘만은 나와 함께 rock &amp; roll  아무도 보지 말고 rock &amp; roll  지금 멈출 순 없어  모든 세상이 더 밝도록    come on it's time to  boogie woogie  다 함께 리듬에 맞춰서  신나게 우리 둘이  다 함께 음악에 미쳐서 do it now  엉덩이를 흔들어  부비부비 더 가까이  다 같이 let's do the rock &amp; roll  아픈 마음 달래 봐도 세상 속에  기쁜 일은 없고  사랑했던 그 사람은 떠났지만  좋은 사랑이 올 거라 믿어봐  오랜 기다림에 지쳐가지만  많은 추억들이 날 흔들지만  이제 달리는 거야  높은 하늘을 향해  좋은 날들이 반겨 줄 거라 믿어  함께 흔들어 Rock &amp; Roll  이 음악에 몸을 실어 Rock &amp; Roll  누구든 상관없어 Rock &amp; Roll  맘껏 움직여봐  나와 춤을 춰 rock &amp; roll  오늘만은 나와 함께 rock &amp; roll  아무도 보지 말고 rock &amp; roll  지금 멈출 순 없어  let's do the boogie woogie  흔들고  언제나 우리 둘이 신나게  이 시간 shake it shake it  come on  나와 춤을 춰 rock &amp; roll  오늘만은 나와 함께 rock &amp; roll  아무도 보지 말고 rock &amp; roll  지금 멈출 순 없어  모든 세상이 더 밝도록  이 순간 영원까지
2006.10.02~10.08,7,1459875,O -正.反.合.(정반합),동방신기(TVXQ!),O -正.反.合. (정반합),2006.09.29,Dance,,Yo U-Know  Let's try some noisy beat O O O let's do this 한 걸음 물러서 지금  이 시대를 돌아본다면  원리도 원칙도  절대 진리도 없는 것  시대 안의 그대 모습은  언제나 반이었나  현실에 없는 이상은 이상형일 뿐 O  So Why you diggin' O O O O O O  이제 난 두려워  반대만을 위한 반대  O O O O O O  끝도 없이 표류하게 되는 걸  나 이제 찾는 건  합을 위한 노력일 뿐  나와 같은 손을 한 외침을  꿈이 실현 되는 걸 갈망하는 자여  그대 곁에 정의라는  모습의 용기를 You Know 절대 절명 그대들의 논쟁엔 논리가 없어  누구도 듣지 못하면 열지 못하면  절대 해답을 찾을 수 없어  난 가야 돼 가야 돼  나의 반이 정 바로 정  바로 잡을 때까지  정 반 합의 노력이  언젠가 이 땅에 꿈을 피워낼 거야 작은 꿈이라 해도  모두 같은 곳을 바라본다면  끝도 없이 새로워져  없던 길도 만들어가  나의 반의 무게로  흐름들을 막아서는 안 되지  언제나 공존할 수 있는 걸  O O O O O O  모든 게 두려워  나의 길은 맞는 걸까  O O O O O O  목적 없는 싸움들은 아닌가  아름다운 조화를  변함없는 믿음을  만들 수가 있다면  한 그루의 나무가 되어  더 큰 숲을 이루는 게  가치 있을 거야  우린 큰 시련들을 경험했었지  마치 암흑 속에 있는 것 yeah  잘못된 선택이라 후회한다 해도  절대 멈추지는 마 멈추지는 마  O O O O O O  두려워하지 마  삶은 계속 되고 있어  O O O O O O  이제 모든 건 제자리를 찾는 것 나 이제 찾는 건 합을 위한 노력일 뿐 나와 같은 손을 한 외침을 꿈이 실현 되는 걸 갈망하는 자여 그대 곁에 정의라는 모습의 용기를 네가 속한 사회는 모두 정 반 합의 흐름 속에서 끝도 없이 새로워져 없던 길도 만들어가 나의 반의 무게로 흐름들을 막아서는 안 되지 Ah O O O
2006.10.02~10.08,8,1379738,죽을만큼..,오종혁,OJ Issue,2006.09.11,Ballad,김승현,언젠가는 다른 누군가를 만나  다시 사랑할 수 있을까  니가 아닌 사람  사랑하고 웃으며  우린 무뎌지고 또 잊혀질까  너를 지우고 또 다시 지우려  노력 하면 할수록  아픈데 너무 아픈데  미칠 것만 같은데  눈물이 내 눈물이  울고 있는 널 보면서  닦아보고 또 닦아봐도  그저 한숨만 토해내고  가슴이 내 가슴이  그댈 기억할까 봐  돌아서는 너의 걸음을  그냥 그렇게 보내주려 해    너를 잡으려 또 다시 잡으려  노력 하면 할수록  아픈데 너무 아픈데  미칠 것만 같은데  눈물이 내 눈물이  울고 있는 널 보면서  닦아보고 또 닦아봐도  그저 한숨만 토해내고  가슴이 내 가슴이  그댈 기억할까 봐  돌아서는 너의 걸음을  그냥 그렇게 보내주려 해  널 보내는 일이  쉽지는 않겠지만  시간이 지나면 지날수록  가슴에 남을까 봐  미안해 또 미안해  나 비겁한 남자라서  죽을 만큼 또 죽을 만큼  사랑했었던 기억마저  가슴이 내 가슴이  그댈 기억할까 봐  돌아서는 너의 걸음을  그냥 그렇게 보내주려 해  그냥 그렇게 보내주려 해
2006.10.02~10.08,9,1414764,마이동풍,배치기,마이동풍 (馬耳東風),2006.09.04,Rap / Hip-hop,배치기,내 귀를 막고 세상 닫고  내마음 한길로 내 마음을 믿고  세상 딛고 내마음 한길로  감성보다 이성이 날 앞서   낯선 이곳에서나  들춰진 내 치부를 봤어  창의력이 완전 제로  난 곧이곧대로  1은 1인 내 머리에  예술성은 없어  됐어 악써도  너는 재능 없어  애써도 넘지 못할  선이 있다 했으나  팔자가 사나워서  개버릇은 남 못 주니  오 이걸  어쩌라는 말이오  어쩌기는 어쩌겠어  저 벼랑끝에 떠밀어  내도 좀더  휘뚜루마뚜루  나름의 만발의  준비를 해  날 패대기치고  피라미 취급하는 내길에  이치를 무시하는  이들에게 외치리  날 찢고 볶고  네 까짓거 무시한다해도  내게는 씨도  안 먹히니  주저리주저리  지껄여봤자난  난 진짜 알짜배기로 살며  나는 나만의 방식으로 지탱할테요  이 우주의 축이 나요  나 비록 도태된  삶이 버린 헌신짝이라도  내가 굴할깝쇼  이 세상살이 속에서  늘 밑진다하여도  나의 마이동풍  굳게 다문 입술에  품은 배짱 하나로  오늘도 내일도 간다  풍파 속에 삶이  나를 밟고 있어도  난 그저 하하하하  다시 앞으로  운명 속 내 별도  떨어져 날 내쳐도  그 고난속에서도  음하하하하  hey  봄바람에  내 귀를 간지럽힌 자는  모두다 hands up  hey  봄바람에  내 귀를 간지럽힌 자는  모두다 hands up  그래 mommy and daddy 나를 마니엘헤니처럼  낳아주지는 않으셨지만  난 나름의 matic으로  조종하며  세상의 비포장도로  거침없이 덧칠했어  모아니면 도로  살아왔다  때로는 사랑이  날 깨고 무시의 끝에  날 대롱대롱 매달아도  절대 개의치않지  하하 같잖지  나는야 매일이 잔치  내뜻이 갈리고 내꿈이 날려도  난 다시 부푼거리로  마음에 채비를 갖춰 굳게 걸어나가  두 눈을 막는 세상 그리로  악담을 퍼붓고 더 세게 날 밟아  다시는 서지 못할 마음으로  상처를 씹어먹고 난 계속 커 갈거야  세상에 중심에 내 뜻이 설거야  나 비록 도태된  삶이 버린 헌신짝이라도  내가 굴할깝쇼  이 세상살이 속에서  늘 밑진다하여도  나의 마이동풍  굳게 다문 입술에  품은 배짱 하나로  오늘도 내일도 간다
2006.10.02~10.08,10,1458832,La La La,BIGBANG,BigBang Is V.I.P (Single),2006.09.28,Rap / Hip-hop,BIGBANG,Ah Ah Ah I like the real shit You You You You like the real shit Ah Ah Ah I like the real shit Me and macrew can only bust with the real shit We We We We like the real shit You You You You like the real shit All ma people like the real shit 그대와 내가 모여 하나 되는 시간 same style 같은 옷차림 틀에 박힌 꼭두각시 파티 비교조차 되긴 싫어  이제 시작하는 거야 새로운 시도 나이가 많건 적던 간에 나를 싫어해도 상관 안해 모두 하던 일을 멈추고 잠시라도 나와 즐겨요 la la la la  everybody get'em high 우리 음악에 널 녹여봐 and we won't stop movin movin la la la   everybody get'em high 너의 허리를 흔들어봐 and we won't stop movin movin movin 꺼진 마이크에 내뱉는 립싱크 아우성에 우쭐댄 눈빛  잠시 자리 좀 비켜줄래 이제 꿈 깨 여기 새로 시작하려는 우리 거짓들을 태워줄 불씨 뒤바뀌는 건 시간문제 온 몸이 근질거려왔던 시간 조금씩 조금씩 다가갈 거야 la la la la  everybody get'em high 우리 음악에 널 녹여봐 and we won't stop movin movin la la la   everybody get'em high 너의 엉덩일 흔들어봐 and we won't stop movin movin movin I say movin movin movin movin 한명도 빼지 말고 좌로 우로 movin 모든 걱정 고민들은 잠시 접어두길 심하게 굳어버린 너의 몸을 풀어줄게  do it do it do it 화려한 그들의 그 몸짓 보단 더 그루브한 자연스러움을 얻게돼  우린 big bang big bang up in here 목청이 터지도록 소리쳐봐 다 같이 저 멀리 질러봐 la la la la  everybody get'em high 우리 음악에 널 녹여봐 and we won't stop movin movin la la la   everybody get'em high 우린 제대로 놀아보자 and we won't stop movin movin movin everybody get'em high 우리 음악에 널 녹여봐 and we won't stop movin movin la la la   everybody get'em high 우린 제대로 놀아보자 and we won't stop movin movin movin  movin movin movin
