time,rank,song_id,title,singers,album,date,genre,creator,lyric
1985.01.24~01.30,1,992352,모두가 사랑이예요,해바라기,해바라기 오리지날 힛트송,1990.12.01,Folk,,모두가 이별이에요 따뜻한 공간과도 이별 수많은 시간과도 이별이지요 이별이지요 콧날이 시큰해지고 눈이 아파오네요 이것이 슬픔이란 걸 난 알아요 모두가 사랑이예요 사랑하는 사람도 많고요 사랑해주는 사람도 많았어요 모두가 사랑이에요 마음이 넓어지고 예뻐질 것 같아요 이것이 행복이란 걸 난 알아요  콧날이 시큰해지고 눈이 아파오네요 이것이 슬픔이란 걸 난 알아요 이것이 슬픔이란 걸 난 알아요
1985.01.24~01.30,2,1003075,나도야 간다,김수철,작은거인 김수철 2,1984.10.01,Rock,김수철,봄이 오는 캠퍼스 잔디밭에 팔베개를 하고 누워 편지를 쓰네 노랑나비 한마리 꽃잎에 앉아 잡으려고 손내미니 날아가 버렸네 떠난 사람 꽃잎위에 못다쓴 사랑 종이비행기 만들어 날려버렸네 나도야 간다 나도야 간다 젊은 나이를 눈물로 보낼 수 있나 나도야 간다 나도야 간다 님 찾아 꿈 찾아 나도야 간다  집으로 돌아갈때 표를 사들고 지하철 벤치위에 앉아있었네 메마른 기침소리 돌아보니까 꽃을 든 여인하나 울고 있었네 마지막 지하열차 떠난 자리엔 그녀는 간데없고 꽃한송이뿐 나도야 간다 나도야 간다 젊은 세월을 눈물로 보낼 수 있나 나도야 간다 나도야 간다 사랑찾아 나도야 간다 예예예
1985.01.24~01.30,3,637620,말하고 싶어요,한마음,낭만포크 1,-,Folk,강영철,말하고 싶어요 그대 떠나가도 내 사랑은 오직 당신뿐이라고 말하고 싶어요 그대 떠나가도 가슴 가득한 이 사랑은 모두 당신 것이라고 말하고 싶어요 그대 떠나가도 이젠 다시 사랑의 아픔 없을거라고 말하고 싶어요 그대 떠나가도 당신 사랑이 남겨준 기쁨만 생각할거라고 그립다 말 못하고 사랑한단 말 더욱 못해도 돌아서면 감추는 눈물이 내 마음이잖아요 말하고 싶어요 그대 내게 있는다면 다시 한번 당신의 작은 사랑 될거라고 말하고 싶어요 그대 내게 있는다면 당신 가슴에 기대어 작은 눈물 흘릴거라고 그립다 말 못하고 사랑한단 말 더욱 못해도 돌아서면 감추는 눈물이 내 마음이잖아요 내 마음이잖아요
1985.01.24~01.30,4,430515,소중한 사람,길은정,길은정 노래시집(詩集)(소중한 사람에게 보내는 편지),2002.08.28,기타,김미지,높아만 가네 저 하늘을 날 두고 높아만 가네  깊어만 가네 나의 마음은 바다깊이를 헤는 맘인가  눈물 모아 되신듯 맑고 고운님  내 감히 그대 사랑 간절히 소망하네  커져만 가네 나의 사랑은 님 향한 나의 마음은  하얀 눈속에 초록 풀잎처럼 소중한 나의 님이여    눈물 모아 되신듯 맑고 고운님  내 감히 그대 사랑 간절히 소망하네  커져만 가네 나의 사랑은 님 향한 나의 마음은  하얀 눈속에 초록 풀잎처럼 소중한 나의 님이여    하늘 같이 귀한 님
1985.01.24~01.30,5,48360,J에게,이선희,아! 옛날이여,1985.01.25,Ballad,이세건,J 스치는 바람에 J 그대 모습 보이면  난 오늘도 조용히 그댈 그리워하네  J 지난밤 꿈속에 J 만났던 모습은  내 가슴 속깊이 여울져 남아 있네   J 아름다운 여름날이 멀리 사라졌다 해도  J 나의 사랑은 아직도 변함 없는데  j 난 너를 못잊어 J 난 너를 사랑해   J 우리가 걸었던 J 추억의 그 길을  난 이밤도 쓸쓸히 쓸쓸히 걷고 있네   J 아름다운 여름날이 멀리 사라졌다 해도  J 나의 사랑은 아직도 변함 없는데  j 난 너를 못잊어 J 난 너를 사랑해   J 우리가 걸었던 J 추억의 그길을  난 이밤도 쓸쓸히 쓸쓸히 걷고 있네   쓸쓸히 걷고 있네 -
1985.01.24~01.30,6,1002233,잠들지 않는 시간,이용,Best Of Lee Young,1996.01.01,Ballad,박건호,당신의 모습이 떠올라요 날마다 잊으려 했었지만 당신은 지금도 연인처럼 이 가슴에 있어요 내 인생이 끝나는 날 까지 그리워 하다가 떠날까요 그 아름답던 우리들의 꿈을 그냥 망각속에 묻어 둘 수 없어요 당신은 나를 잊었나요 그 숨결 여기에 남긴채 숨겨진 세월 속에서 나는 이렇게 야위어 가는데  거리는 뽀얗게 젖었어요 눈물을 씻으며 걸었지만 추억은 자꾸만 밀려오고 이 가슴도 젖어요 내 인생이 끝나는 날 까지 그리워 하다가 떠날까요 그 아름답던 우리들의 꿈을 그냥 망각속에 묻어 둘 수없어요 당신은 나를 잊었나요 그 숨결 여기에 남긴채 숨겨진 세월 속에서 나는 이렇게 야위어 가는데
1985.01.24~01.30,7,62770,아득히 먼곳,이승재,이승재 히트전집,1993,Adult Contemporary,이응수,찬바람 비껴 불어 이르는 곳에 마음을 두고 온 것도 아니라오 먹구름 흐트러져 휘도는 곳에 미련을 두고 온 것도 아니라오 아 어쩌다 생각이 나면 그리운 사람있어 밤을 지새고 가만히 생각하면 아득히 먼곳이라 허전한 이 내 맘에 눈물 적시네  황금빛 저녁 노을 내리는 곳에 사랑이 머무는 것도 아니라오 호숫가 푸른 숲속 아늑한 곳에 내님이 머무는 것도 아니라오 아 어쩌다 생각이 나면 그리운 사람 있어 밤을 지새고 가만히 생각하면 아득히 먼곳이라 허전한 이 내 맘에 눈물 적시네 아 어쩌다 생각이 나면 그리운 사람 있어 밤을 지새고 가만히 생각하면 아득히 먼곳이라 허전한 이 내 맘에 눈물 적시네
1985.01.24~01.30,8,1003070,왜 모르시나,김수철,작은거인 김수철 2,1984.10.01,Rock,김수철,거기서 누가 우시옵니까 멀리 있어 보고 싶은 연인이 되어 거기서 누가 우시옵니까 내가 바로 울려하는 그림잡니다 못 잊게 생각나서 피고 지던 숱한 나날 구슬처럼 고인 눈물 님따라 발끝따라 온 밤을 온 밤을 적시었소 그것을 왜 모르시나 그것도 왜 모르시나  거기서 누가 기다려요 긴긴 세월 한결같은 님사랑에 거기서 누가 기다려요 기약하신 기리우는 내 님이시여 철없이 님 기다려 가고 넘은 인생의 길 저 몰라라 꿈으로나 오시는 그 한사람 내 청춘 내 청춘 시들어요 그것을 왜 모르시나 그것도 왜 모르시나
1985.01.24~01.30,9,1008364,잃어버린 정,김수희,김수희 3,1984.01.30,Adult Contemporary,김중순,당신의 고운 눈매에 할말을 잊었지만은 냉정히 돌아선 무정한 사람은 눈물을 모르겠지요 말문이 막혀서인지 할말을 잊었지만은 다정한 그날의 뜨거운 추억을 어떻게 잊을 수 있나 미소가 머물다간 시간도 없이 떠나는 사람이면 아쉬운 미련도 아쉬운 마음도 남기지 말아요 잃어버린 정이 그리워지면 그때는 어찌하나요
1985.01.24~01.30,10,1016285,무정 부르스,강승모,베스트 1,1983.01.01,Adult Contemporary,박건호,이제는 애원해도 소용없겠지 변해 버린 당신이기에 내 곁에 있어 달라 말도 못하고 떠나야 할 이 마음 추억 같은 불빛들이 흐느껴 우는 이 밤에 상처만 남겨 두고 떠나 갈 길을 무엇하러 왔던가  자꾸만 바라 보면 미워지겠지 믿어 왔던 당신이기에 쏟아져 흐른 눈물 가슴에 안고 돌아서는 이 발길 사랑했던 기억들이 갈 길을 막아서지만 추억이 아름답게 남아 있을때 미련 없이 가야지
