time,rank,song_id,title,singers,album,date,genre,creator,lyric
1988.09.01~09.07,1,986980,환희,정수라,노래스케치 Vol.2,1992.03.28,Adult Contemporary,박건호,어느 날 그대 내곁으로 다가와  이 마음 설레이게 했어요 어느날  사랑은 우리 두 가슴에 머물러  끝었이 속삭이고 있어요   그대 손을 잡고 걸어가고 있는 이 순간  세상 모든것이 아름답게 보여요   이젠 나의 기쁨이 되어주오  이전 나의 슬픔이 되어주오  우리 서로 아픔을 같이하면  다시 태어날 수 있는 것   이젠 나의 기쁨이 되어주오  이젠 그대 슬픔을 말해주오   우리 서로 아픔을 같이 할때  행복할 수 있어요   어느 날 그대 눈동자를 보면서  미래를 꿈꾸기도 했어요 어느 날  사랑은 우리들의 삶을 위하여  가슴에 타오르고 있어요   그대 손을 잡고 걸어가고 있는 이 순간  세상 모든 것이 아름답게 보여요   이젠 나의 기쁨이 되어주오  이젠 나의 슬픔이 되어주오  우리 서로 아픔을 같이하면  다시 태어날 수 있는것   이젠 그대 기쁨을 말해주오  이젠 그대 슬픔을 말해주오  우리 서로 아픔을 같이할 때  행복할 수 있어요   이젠 나의 기쁨이 되어주오  이젠 나의 슬픔이 되어주오  우리 서로 아픔을 같이하면  다시 태어날 수 있는것   이젠 그대 기쁨을 말해주오  이젠 그대 슬픔을 말해주오  우리 서로 아픔을 같이할 때  행복할 수 있어요   이젠 나의 기쁨이 되어주오  이젠 나의 슬픔이 되어주오  우리 서로 아픔을 같이하면  다시 태어날 수 있는것 -
1988.09.01~09.07,2,2928148,사랑하면 안되나,김학래,사랑하면 안되나,1988.03,Ballad,,
1988.09.01~09.07,3,48221,신사동 그사람,주현미,신사동 그 사람/스카이라운지에서,1988.08.01,Adult Contemporary,정은이,희미한 불빛사이로 마주치는 그 눈길 피할 수 없어 나도 몰래 사랑을 느끼며 만났던 그 사람 행여 오늘도 다시 만날까 그날밤 그 자리에 기다리는데 그 사람 오지않고 나를 울리네 시간은 자정넘어 새벽으로 가는데 아 그날밤 만났던 사람 나를 잊으셨나봐 희미한 불빛사이로 오고가던 그 눈길 어쩔 수 없어 나도 몰래 마음을 주면서 사랑한 그 사람 오늘밤도 행여 만날까 그날밤 그 자리에 마음 설레며 그 사람 기다려도 오지를 않네 자정은 벌써 지나 새벽으로 가는데 아 내 마음 가져간 사람 신사동 그 사람 희미한 불빛사이로 마주치는 그 눈길 피할 수 없어 나도 몰래 사랑을 느끼며 만났던 그 사람 행여 오늘도 다시 만날까 그날밤 그 자리에 기다리는데 그 사람 오지않고 나를 울리네 시간은 자정 넘어 새벽으로 가는데 아 그날밤 만났던 사람 나를 잊으셨나봐
1988.09.01~09.07,4,52505,바라볼 수 없는 그대,양수경,사랑은 창밖에 빗물같아요,1990.03.01,Ballad,박강성,그대 가슴에 기대고 싶은 나의 여린 눈길에 왜 그대는 아픔으로 돌아서고 있나 흐느껴 울면 바라볼까 가만히 그댈 보아도 왜 가까이 불렀어도 그렇게 멀리 떠나나 정말로 나를 사랑하고 있다면 이별이란 있을 수 없어 그리움 속에 기다릴 수 있다면 이렇게 애원하진 않아 그렇게 떠나가는 사람 난 정말 울어 버렸네  흐느껴 울면 바라볼까 가만히 그댈 보아도 왜 가까이 불렀어도 그렇게 멀리 떠나나 정말로 나를 사랑하고 있다면 이별이란 있을 수없어 그리움 속에 기다릴 수 있다면 이렇게 애원하진 않아 그렇게 떠나가는 사람 난 정말 울어버렸네 그렇게 떠나가는 사람 난 정말 울어버렸네
1988.09.01~09.07,5,1839208,"돌고, 돌고, 돌고",전인권,전인권 1집 - 파랑새,1988.05.20,Rock,전인권,해가 뜨고 해가 지면 달이 뜨고 다시 해가 뜨고 꽃이 피고 꽃이 피고 새가 날고 날고 움직이고 움직이고 바빠지고 바빠지고 걷는 사람 뛰는 사람 서로 다르게 같은 시간속에 다시 돌고 돌고 돌고 춤을 추듯 돌고 노래하며 다시 돌고 돌고 돌고 돌고  운명처럼 만났다가 헤어지고 소문되고 아쉬워지고 아쉬워지고 헤매이다 헤매이다 다시 시작하고 시작하고 다시 계획하고 계획하고 우는 사람 웃는 사람 서로 다르게 같은 시간속에 다시 돌고 돌고 돌고 춤을 추듯 돌고 노래하며 다시 돌고 돌고 돌고 돌고  어두운 곳 밝은 곳도 앞서다가 뒤서다가 다시 돌고 돌고 돌고 돌고 다시 돌고
1988.09.01~09.07,6,1136800,토요일은 밤이 좋아,김종찬,사랑이 저만치 가네,1987.10.30,Ballad,박건호,그대 나를 두고 떠나가지 말어 토요일은 밤이 좋아 그대 바라보며 사랑할 수 있는 토요일은 밤이 좋아 이 밤은 영원한 것 그리움이 흐르네 어둠이 오면 외로워하며 우리들은 헤매지만 불빛이 흘러 가슴 적시는 이 도시는 아름다워 아쉬움을 두고 떠나가지 말어 토요일은 밤이 좋아 모든 연인들이 사랑할 수 있는 토요일은 밤이 좋아 이 밤은 영원한 것 그리움이 흐르네  이 밤은 영원한 것 그리움이 흐르네 어둠이 오면 외로워하며 우리들은 헤매지만 불빛이 흘러 가슴 적시는 이 도시는 아름다워 아쉬움을 두고 떠나가지 말어 토요일은 밤이 좋아 모든 연인들이 사랑할 수 있는 토요일은 밤이 좋아 이 밤은 영원한 것 그리움이 흐르네
1988.09.01~09.07,7,1314717,비처럼 음악처럼,김현식,김현식 3집,1986.12.05,Ballad,박성식,비가 내리고 음악이 흐르면 난 당신을 생각해요 당신이 떠나시던 그 밤에 이렇게 비가 왔어요 비가 내리고 음악이 흐르면 난 당신을 생각해요 당신이 떠나시던 그 밤에 이렇게 비가 왔어요 난 오늘도 이 비를 맞으며 하루를 그냥 보내요 오 아름다운 음악 같은 우리의 사랑의 이야기들은 흐르는 비처럼 너무 아프기 때문이죠 오 난 오늘도 이 비를 맞으며 하루를 그냥 보내요 오 아름다운 음악 같은 우리의 사랑의 이야기들은 흐르는 비처럼 너무 아프기 때문이죠 오 그렇게 아픈 비가 왔어요 오 오 오 오
1988.09.01~09.07,8,823909,마지막 입맞춤,김범룡,김범룡 4집,1988.06.01,Ballad,김범룡,이것이 마지막 인가 마지막 입맞춤~인가 이제 곧 새벽이 오면 정녕 간단 말인가~ 하 믿어지질 않아 네가 떠난다고 하니 그것이 네 마음이라면 어쩔수 없겠지만 너무나 짧은 이밤에 아무런 얘기도 없이 그냥 고개 숙인채 서러워 울고 있네 마지막 나의 입술에 입맞춤 하고 떠났네 새벽 안개속으로 서글픔만 남긴채  이것이 이~별인가 사랑의 종착역~인가 지난날 숱한 사연들이 물거품이란 말인가~ 하 믿어지질 않아 우리가 헤어진다 하니 그것이 운명이~라면 어쩔수 없겠지만 너무나 짧은 이 밤에 아무런 얘기도 없이 그냥 고개 숙인채 서러워 울고 있네 마지막 나의 입술에 입맞춤 하고 떠났네 새벽 안개속으로 서글픔만 남긴채
1988.09.01~09.07,9,609517,묻어버린 아픔,김동환,묻어버린 아픔 1집,1989.11,Rock,김진룡,흔한게 사랑이라지만  나는 그런 사랑 원하지 않아  바라만봐도 괜히 그냥 좋은  그런 사랑이 나는 좋아  변한건 세상이라지만  우리 사랑 이대로 간직하면  먼훗날 함께 마주앉아 둘이  얘기할 수 있으면 좋아  어둠이 내려와 거리를 떠돌면  부는 바람에 내모든걸 맡길텐데  한순간 그렇게 쉽사리 살아도  지금 이순간 나는 행복해    어둠이 내려와 거리를 떠돌면  부는 바람에 내모든걸 맡길텐데  한순간 그렇게 쉽사리 살아도  지금 이순간 나는 행복해
1988.09.01~09.07,11,57632,서울 서울 서울,조용필,`88 조용필 10집,1988.05.28,Ballad,양인자,해질 무렵 거리에 나가 차를 마시면 내 가슴에 아름다운 냇물이 흐르네 이별이란 헤어짐이 아니었구나 추억속에서 다시 만나는 그대  베고니아 화분이 놓인 우체국 계단 어딘가에 엽서를 쓰던 그녀의 고운 손 그 언제쯤 나를 볼까 마음이 서두네 나의 사랑을 가져가 버린 그대  서울 서울 서울 아름다운 이 거리 서울 서울 서울 그리움이 남는 곳 서울 서울 서울 사랑으로 남으리 오 오 오 never forget of my lover 서울  이별을 알면서도 사랑에 빠지고 차 한잔을 함께 마셔도 기쁨에 떨렸네 내 인생에 영원히 남을 화려한 축제여 눈물 속에서 멀어져 가는 그대여 서울 서울 서울 아름다운 이 거리 서울 서울 서울 그리움이 남는 곳 서울 서울 서울 사랑으로 남으리 오 오 오 never forget of my lover 서울  서울 서울 서울 아름다운 이 거리 서울 서울 서울 그리움이 남는 곳 서울 서울 서울 사랑으로 남으리 오 오 오 never forget of my lover 서울  서울 서울 서울 아름다운 이 거리 서울 서울 서울 그리움이 남는 곳
