time,rank,song_id,title,singers,album,date,genre,creator,lyric
1985.03.21~03.27,1,48478,아직도 어두운 밤인가봐,전영록,전영록 (베스트),1987.03,Dance,전영록,아직도 어두운 밤인가봐 하늘엔 반짝이는 별들이 내 모습을 가끔 쳐다보네 아직도 어두운 밤인가봐 지금은 지나버린 바람이 쓸쓸하게 나를 감싸주네 언젠가 어렴풋이 기억이 나겠지만 어둠의 추억일랑 이제는 잊어야지 우리 이젠 지난얘기 불꽃처럼 날리우고 처음보는 타인처럼 언젠가는 미련없이 아직도 어두운 밤인가봐 하늘엔 반짝이는 별들이 내 모습을 가끔 쳐다보네 아직도 어두운 밤인가봐 하늘엔 반짝이는 별들이 내 모습을 가끔 쳐다보네 아직도 어두운 밤인가봐 지금은 지나버린 바람이 쓸쓸하게 나를 감싸주네 언젠가 어렴풋이 기억이 나겠지만 어둠의 추억일랑 이제는 잊어야지 우리 이젠 지난얘기 불꽃처럼 날리우고 처음보는 타인처럼 언젠가는 미련없이 아직도 어두운 밤인가봐 하늘엔 반짝이는 별들이 내 모습을 가끔 쳐다보네
1985.03.21~03.27,2,48361,아! 옛날이여,이선희,아! 옛날이여,1985.01.25,Ballad,송수욱,이젠 내 곁을 떠나간 아쉬운 그대기에 마음 속의 그대를 못 잊어 그려본다 달빛 물든 속삭임 별빛 속에 그 밀어 안개처럼 밀려와 파도처럼 꺼져간다 아 옛날이여 지난시절 다시 올 수 없나 그날 아니야 이제는 잊어야지 아름다운 사연들 구름속에 묻으리 모두 다 꿈이라고  아 옛날이여 지난시절 다시 올 수 없나 그날 아 옛날이여 지난시절 다시 올 수 없나 그날 오 오 오 아 옛날이여 지난시절 다시 올 수 없나 그날 그 날이여
1985.03.21~03.27,3,314761,빙글빙글,나미,나미 골든히트 Vol. 2,2002.05.18,Ballad,박건호,그저 바라만 보고 있지 그저 눈치만 보고 있지 늘 속삭이면서도 사랑한다는 그 말을 못 해 그저 바라만 보고 있지 그저 속만 태우고 있지 늘 가깝지도 않고 멀지도 않은 우리 두 사람 그리워지는 길목에 서서 마음만 흠뻑 젖어 가네 어떻게 하나 우리 만남은 빙글빙글 돌고 여울져 가는 저 세월 속에 좋아하는 우리 사이 멀어질까 두려워 어떻게 하나 우리 만남은 빙글빙글 돌고 여울져 가는 저 세월 속에 좋아하는 우리 사이 멀어질까 두려워  그저 바라만 보고 있지 그저 속만 태우고 있지 늘 가깝지도 않고 멀지도 않은 우리 두 사람 그리워지는 길목에 서서 마음만 흠뻑 젖어 가네 어떻게 하나 우리 만남은 빙글빙글 돌고 여울져 가는 저 세월 속에 좋아하는 우리 사이 멀어질까 두려워 어떻게 하나 우리 만남은 빙글빙글 돌고 여울져 가는 저 세월 속에 좋아하는 우리 사이 멀어질까 두려워 어떻게 하나 우리 만남은 빙글빙글 돌고 여울져 가는 저 세월 속에 좋아하는 우리 사이 멀어질까 두려워 어떻게 하나 우리 만남은 빙글빙글 돌고 여울져 가는 저 세월 속에 좋아하는 우리 사이 멀어질까 두려워
1985.03.21~03.27,4,462457,눈물 한 방울로 사랑은 시작되고,이유진,대학가요제 베스트 (추억과 축제의 노래모음),2003.05.27,Ballad,,밤하늘 별을 세던 그 시절 가버렸어도 아직도 지워지지 않는 너 너는 아직 나의 꿈이야 호수에 일렁이던 그 별빛 사라졌어도 아직도 잊혀지지 않는 너 너는 아직 나의 전부야 사랑은 그리움 사랑은 외로움 눈물 한방울로 사랑은 시작되고 마침내 가슴은 송두리채 메워버린 사랑은 불꽃처럼 타오르는것 철없던 어린시절 덧없이 가버렸어도 아직도 내 가슴에 남았네 아픔처럼 여울지면서  사랑은 그리움 사랑은 외로움 눈물 한방울로 사랑은 시작되고 마침내 가슴은 송두리채 메워버린 사랑은 불꽃처럼 타오르는것 철없던 어린시절 덧없이 가버렸어도 아직도 내 가슴에 남았네 아픔처럼 여울지면서 아픔처럼 여울지면서
1985.03.21~03.27,5,1009480,우리 사랑,김승덕,김승덕의 모든것,1984.11.01,Ballad,계동균,눈물이 흘러 나의 볼이 젖어가도 그대 향한 마음은 지울 수는 없는데 우린 정말 헤어지나요 그대와 나는 미워할 수 없기에 헤어지는 아픔이 더욱더 깊은데 우리 사랑 어이하나요  지울 수 없는 추억들을 남겨두고 언제 가는 서로가 헤어져야 하는데 우린 정말 잊혀질까요  그대와 나는 미워할 수 없기에 헤어지는 아픔이 더욱더 깊은데 우리 사랑 어이하나요
1985.03.21~03.27,6,992352,모두가 사랑이예요,해바라기,해바라기 오리지날 힛트송,1990.12.01,Folk,,모두가 이별이에요 따뜻한 공간과도 이별 수많은 시간과도 이별이지요 이별이지요 콧날이 시큰해지고 눈이 아파오네요 이것이 슬픔이란 걸 난 알아요 모두가 사랑이예요 사랑하는 사람도 많고요 사랑해주는 사람도 많았어요 모두가 사랑이에요 마음이 넓어지고 예뻐질 것 같아요 이것이 행복이란 걸 난 알아요  콧날이 시큰해지고 눈이 아파오네요 이것이 슬픔이란 걸 난 알아요 이것이 슬픔이란 걸 난 알아요
1985.03.21~03.27,7,54344,인생은 미완성,이진관,힛트전집,1992,Ballad,김지평,인생은 미완성 쓰다가 마는 편지 그래도 우리는 곱게 써가야 해 사랑은 미완성 부르다 멎는 노래 그래도 우리는 아름답게 불러야 해 사람아 사람아 우린 모두 타향인 걸 외로운 가슴끼리 사슴처럼 기대고 살자 인생은 미완성 그리다 마는 그림 그래도 우리는 아름답게 그려야 해  친구야 친구야 우린 모두 나그넨 걸 그리운 가슴끼리 모닥불을 지피고 살자 인생은 미완성 새기다 마는 조각 그래도 우리는 곱게 새겨야 해
1985.03.21~03.27,8,48364,갈등,이선희,아! 옛날이여,1985.01.25,Ballad,윤희중,지금 나의 곁에 있는 사람은 누구 진정 날 사랑하실 사람인가요 그대 사랑 영원하다 약속하지만 추억속의 그사람도 그랬답니다 이별뒤에 나에게 온 사랑이기에 말 못하는 이 가슴을 헤아려줘요 아 이별 뒤엔 만남이 만남 뒤엔 무엇이 기다리나요 지나버린 추억일랑 묻어버리고 나 그대 믿고 따라가리니 이내 작은 가슴에 가슴에 아픈 추억을 두번 다시 만들지 만들지 마세요  이별뒤에 나에게 온 사랑이기에 말 못하는 이 가슴을 헤아려줘요 아 이별 뒤엔 만남이 만남 뒤엔 무엇이 기다리나요 지나버린 추억일랑 묻어버리고 나 그대 믿고 따라가리니 이내 작은 가슴에 가슴에 아픈 추억을 두번 다시 만들지 만들지 마세요
1985.03.21~03.27,9,60876,너의 의미,산울림,너의 의미,1984.07.20,Rock,김한영,너의 그 한 마디 말도 그 웃음도 나에겐 커다란 의미 너의 그 작은 눈빛도 쓸쓸한 그 뒷모습도 나에겐 힘겨운 약속 너의 모든 것은 내게로 와 풀리지 않는 수수께끼가 되네 슬픔은 간이역의 코스모스로 피고 스쳐 불어온 넌 향긋한 바람 나 이제 뭉게구름 위에 성을 짓고 널 향해 창을 내리 바람드는 창을 너의 그 한 마디 말도 그 웃음도 나에겐 커다란 의미 너의 그 작은 눈빛도 쓸쓸한 그 뒷모습도 나에겐 힘겨운 약속  너의 그 한 마디 말도 그 웃음도 나에겐 커다란 의미 너의 그 작은 눈빛도 쓸쓸한 그 뒷모습도 나에겐 힘겨운 약속 너의 모든 것은 내게로 와 풀리지 않는 수수께끼가 되네 슬픔은 간이역의 코스모스로 피고 스쳐 불어온 넌 향긋한 바람 나 이제 뭉게구름 위에 성을 짓고 널 향해 창을 내리 바람드는 창을
1985.03.21~03.27,10,1003072,젊은 그대,김수철,작은거인 김수철 2,1984.10.01,Rock,안양자,거칠은 벌판으로 달려가자 젊음의 태양을 마시자 보석보다 찬란한 무지개가 살고있는 저 언덕넘어 내일의 희망이 우리를 부른다 젊은 그대 잠 깨어오라 아하 젊은 그대 잠 깨어오라 아하 아 아 사랑스런 젊은 그대 아 아 태양같은 젊은 그대 젊은 그대 젊은 그대  미지의 신세계로 달려가자 젊음의 희망을 마시자 영원의 불꽃같은 숨결이 살고있는 아름다운 강산의 꿈들이 우리를 부른다 젊은 그대 잠 깨어오라 아하 젊은 그대 잠 깨어오라 아하 아 아 사랑스런 젊은 그대 아 아 태양같은 젊은 그대 젊은 그대 젊은 그대
