time,rank,song_id,title,singers,album,date,genre,creator,lyric
1995.12.03~12.09,1,1839641,난 행복해,이소라,이소라 1집,1995.09.01,Ballad,김현철,날 용서해 너에게 이런 말 정말 하고 싶진 않아 그러나 이젠 어쩔 수 없는 일이야 그 사람을 사랑하지 않게 해달라고 기도했어 하지만 이제 너무 늦었어 그렇게도 해맑게 웃던 네 모습을 난 기억해 다음 번엔 나같은 여자 만나지마 행복해야해 넌 반드시 좋은 사람 만나 다시 사랑해야 하고 저 기억 너머로 그렇게 나를 잊어야 해 그렇게도 해맑게 웃던  네 모습을 난 기억해  다음번엔 나같은 여자 만나지마  행복해야해  내게 힘이되도록 해맑게 웃던  니 모습을 난 기억해  그리고 다음번엔 나같은 여자  만나지마 제발  행복해야해  난 행복해 그동안 널 볼수  있던 그날들 때문에  난 널 못 잊어  죽는 날까지 사랑해
1995.12.03~12.09,2,62847,나를...,김현철,Who Stepped On It,1995.11.01,Ballad,"김현철,원태연",우리 헤어진 뒤 세상살이  사는 동안 그럴리 없겠지만 혹시라도 언제 내모습이 그립거든  날 죽었다고 생각해 부탁해 그렇게 날 잊어줘  그걸 바라는 내가 슬프지 않게 없었어 그렇게 생각해줘 이 세상에는  나란 처음부터 없었던거야 너는 편할꺼야 가끔 듣던 내 소식에  귀기울일 필요없고 한밤에 걸려온 그냥 끊어버리는 전화도  이제는 없을테니 부탁해 그렇게 날 잊어줘  그걸 바라는 내가 슬프지 않게 없었어 그렇게 생각해줘 이 세상에는  나란 처음부터 없었던거야 걱정마 난 말야 지난 그 세월이 생각이 나면 사랑했던 기억안고 그저 그냥 한 번 펑펑 울면돼  제발 부탁해 그렇게 날 잊어줘  그걸 바라는 내가 슬프지 않게 사랑해 아직도 나는 그래 이렇게 사는  내가 안스러워보이겠지만 나를 죽었다고 생각해줘
1995.12.03~12.09,3,38651,슬픈 언약식,김정민,4Love,1995.11.01,Ballad,박주연,너를 내게 주려고 날 혼자 둔거야  내 삶을 지금껏 나에게  너 아닌 사람은  그저 스쳐 지난 것 처럼  나를 네게 주려고 난 열지않았어  내 마음 그 누구에게도  그렇게 넌 있어준거야  나의 방황의 끝에서  하지만 넌 서러워하지마  우리만의 축복을  어떤 현실도 우리 사랑 앞에서  얼마나 더 초라해질 뿐인지  이제 눈물을 거둬 하늘도 우릴 축복하잖아  워 이렇게 입맞추고 나면  우린 하나인데  하지만 넌 서러워 하지마  우리만의 축복을  어떤 현실도 우리 사랑 앞에서  얼마나 더 초라해질 뿐인지  이제 눈물을 거둬  하늘도 우릴 축복하잖아  워 이렇게 입맞추고 나면  우린 하나인데  이젠 눈물을 거둬  하늘도 우릴 축복하잖아  워 이렇게 입맞추고 나면 우린 하나인데
1995.12.03~12.09,4,14221,가질 수 없는 너,뱅크,선물,2000.12.28,Ballad,강은경,술에 취한 니 목소리  문득 생각났다던 그말  슬픈 예감 가누면서  네게로 달려갔던 날 그 밤  희미한 두 눈으로  날 반기며 넌 말했지  헤어진 그를 위해서  남아있는 이 삶도 버릴수 있다고  며칠사이 야윈 널 달래고  집으로 돌아 오면서  마지막 까지도 하지 못한 말  혼자서 되뇌였었지  사랑한다는 마음으로도  가질 수 없는 사랑이 있어  나를 봐 이렇게 곁에 있어도  널 갖지 못하잖아  눈물섞인 니 목소리  내가 필요하다던 그말  그것으로 족한거지  나 하나 힘이 된다면 네게  붉어진 두눈으로  나를 보며 넌 물었지  사랑의 다른 이름은  아픔이라는 것을 알고있느냐고  며칠사이 야윈 널 달래고  집으로 돌아 오면서  마지막 까지도 하지 못한 말  혼자서 되뇌였었지  사랑한다는 마음으로도  가질 수 없는 사랑이 있어  나를 봐 이렇게 곁에 있어도  널 갖지 못하잖아
1995.12.03~12.09,5,524808,플라스틱 신드롬,김종서,김종서 Gold,1996,Rock,,세상 모든걸 다 가지려 하지만 꿈은 꿈대로 남겨둬   오늘 늦은 밤 TV토크쇼 너를 천사로 만들 패션 매거진  세상은 수퍼맨만을 기억해 거리엔 똑같은 얼굴의 사람들  나는 나 너는 너 서로 비교하려 하지마  나는 나 너는 너 모두 똑같이 살 순 없어  세상 모든걸 다가지려 하지만 꿈은 꿈대로 남겨둬  세상 모든걸 꾸미려고 하지마 지금 이대로 살면돼   너의 화려한 겉모습보다 네 안에 숨어 있는 향기를 사랑해  지갑 속 가득한 신용카드가 영원한 행복을 줄거라 믿지마 나는 나 너는 너 서로 비교하려 하지마  나는 나 너는 너 모두 똑같이 살 순 없어  세상 모든걸 다가지려 하지만 꿈은 꿈대로 남겨둬  세상 모든걸 꾸미려고 하지마 지금 이대로 살면돼  나는 나 너는 너 서로 비교하려 하지마  나는 나 너는 너 모두 똑같이 살 순 없어   세상 모든걸 다가지려 하지만 꿈은 꿈대로 남겨둬  세상 모든걸 꾸미려고 하지마 지금 이대로 살면돼  세상 모든걸 다가지려 하지만 꿈은 꿈대로 남겨둬  세상 모든걸 꾸미려고 하지마 지금 이대로 살면돼  세상 모든걸 다가지려 하지만 꿈은 꿈대로 남겨둬  세상 모든걸 꾸미려고 하지마 지금 이대로 살면돼 세상 모든걸 다가지려 하지만 꿈은 꿈대로 남겨둬
1995.12.03~12.09,6,66411,내가 날 버린 이유,베이시스,Looking For Myself,1995.05.06,Ballad,김혜선,그때 내가 한말 기억하니  울면서 애원했었지  돌아갈곳없는 난 어떡해  제발 이러지마 부탁이야  너 떠난 후 난 멍하니  벽만보며 울다 웃곤했어  그런데 넌 사랑을 말하는거니  싫어 이젠 싫어  너의 사랑을 받은 이유로  나는 나를 버려야했어  내 모든것을 다 가진 네가  남은게 없는 날 버렸기에  널 떠난 후 난 멍하니  벽만보며 울다 웃곤했어  그런데 넌 사랑을 말하는거니  싫어 이젠 싫어  너의 사랑을 받은 이유로  나는 나를 버려야했어  내 모든것을 다가진 네가  남은게 없는 날 버렸기에
1995.12.03~12.09,7,1761798,그대도 나같음을,화이트,The Logic Feel,1995.09.09,Ballad,유영석,그대 두려운가요  세상의 시선이 부담인가요  기대와 미래에 가린 우리 사랑이 초라한가요  처음부터 우리는 이룰수 없다는 말을 들었죠  모든게 너무도 달라 짙은 후회할 거라고    그럴수록 함께 했었죠  비웃음 위로 일어서려고  슬플땐 그대 얼굴 그려 보며 미소지었죠  그대도 나같나요    두렵지 않죠  우리 앞에 어떤 일 와도  그대와 함께 있는 이 순간  모든걸 이겨낼 수 있죠    하나 아닌 둘이라는건  세상 무엇보다도 커다란  힘이라는 걸 나는 믿고 있죠  기대할께요 그대도 나같음을    두렵지 않죠  우리에게 어떤 일 와도  그대와 함께 있는 이 순간  모든 걸 이겨낼 수 있죠    그대와 함께 있는 이 순간  모든 걸 이겨낼 수 있죠
1995.12.03~12.09,8,64313,Come Back Home,서태지와아이들,4집 - 컴백홈,1995.10.05,Dance,서태지,난 지금 무엇을 찾으려고   애를 쓰는 걸까   난 지금 어디로 쉬지않고   흘러가는가   난 내 삶의 끝을 본적이   있어 내 가슴속은 갑갑해졌어   내 삶을 막은것은 나의   내일에 대한 두려움   반복됐던 기나긴 날 속에   버려진 내 자신을 본 후   나는 없었어 그리고 또   내일조차 없었어   내겐 점점 더 크게 더해갔던   이 사회를 탓하던 분노가   마침내 증오가 됐어 진실들은   사라졌어 혀 끝에서   YOU MUST COME BACK   HOME 떠나간 마음보다 따뜻한   YOU MUST COME BACK   HOME 거칠은 인생속에   YOU MUST COME BACK   HOME 떠나간 마음보다   따뜻한   YOU MUST COME BACK   HOME 나를 완성하겠어   다시 하나의 생명이 태어났고   또 다시 부모의 제압은   시작됐지   내겐 사랑이 전혀 없는 것   내 힘겨운 눈물이 말라버렸지   무모한 거품은 날리고   흠 주위를 둘러봐 널   기다리고 있어   그래 이젠 그만됐어 나는   하늘을 날고 싶었어   아직 우린 젊기에 괜찮은   미래가 있기에   자 이제 그 차가운 눈물은   닦고 COME BACK HOME   YOU MUST COME BACK   HOME 떠나간 마음보다 따뜻한   YOU MUST COME BACK   HOME 거칠은 인생속에   YOU MUST COME BACK   HOME 떠나간 마음보다 따뜻한   YOU MUST COME BACK   HOME 나를 완성하겠어   IN THE PLACE TO BE   ONE TWO TREEE  IN THE PLACE TO BE    터질것 같은 내 심장은 날   미치게 만들 것 같았지만   난 이제 깨달았어았어 날    사랑했다는 것을   YOU MUST COME BACK   HOME 떠나간 마음보다 따뜻한   YOU MUST COME BACK   HOME 거칠은 인생속에   YOU MUST COME BACK   HOME 떠나간 마음보다 따뜻한   YOU MUST COME BACK   HOME 나를 완성하겠어   난 지금 무엇을 찾으려고   애를 쓰는 걸까   난 지금 어디로 쉬지않고   흘러가는가   난 지금 무엇을 찾으려고   애를 쓰는 걸까   난 지금 어디로 쉬지않고
1995.12.03~12.09,9,1046280,너의 곁으로,이승철,청연 OST,2005.12.20,Korean Movie,하광훈,자고 나면 또 다른 세상 눈을뜨면 꿈 같은 세상  누군가 옆에 있었지 아무말 없이 그게 너라고 믿어지진 않지만 차가운 네 입술을 굳게 다문채 내게 이별을 말하네  이제야 너의 맘을 알겠어 사랑한다면 어떤 조건도 필요치 않아 따스했던 너의눈빛은 어떤 말보다 더욱 진실한 사랑이었다는걸 자고 나면 또 다른 세상 그어디서 널 찾을수 있을까 눈을 뜨면 꿈 같은 세상 내영혼은 너의 곁으로 언제나 함께 했었지 어떤 고통도 우린 영원히 함께 할거라 믿었지 세상이 우릴 서로 갈라놓지만 우리의 끝은 아니야 이제야 너의 맘을 알겠어 사랑한다면 어떤 조건도 필요치 않아 따스했던 너의 눈빛은 어떤 말보다 더욱 진실한 사랑이었다는걸 자고 나면 또 다른 세상 그 어디서 널 찾을수 있을까 눈을 뜨면 꿈 같은 세상 내 영혼은 너의 곁으로 워~니가 다음 세상 어디에 있어도 찾을거야 워~다시 시작이야 내영혼은 너의 곁으로 자고나면 또 다른세상 그 어디서 널 찾을수 있을까 눈을뜨면 꿈 같은 세상 내 영혼은 너의 곁으로
1995.12.03~12.09,10,64485,넌 내꺼,김원준,Dear,1995.10.30,Dance,김원준,엄마 친구 딸인 너를 아무 감정없이 알게 됐고 자연스레 사춘기를 너와 함께 보내왔어 내게 너는 이성 아닌 오랜 친구처럼 느껴졌어 그렇게 난 널 믿고 의지하며 왔어  내가 외로울 때 네가 있어 줬고 그런 내 맘 속에 넌 커져갔어 시간은 우릴 어른으로 만들었고 이런 너에게 한 남자로서 얘기할게 사랑해온만큼 더 사랑해 너의 지난 일도 첫사랑도 지금 내게 그리 중요하지 않아 어떤 것도 우릴 막지 못해 하늘에서 내린 인연으로 알며 잊지마 넌 내꺼라는 걸  감춰왔던 내 바램은 친구로서 아닌 내 여자로 보다 나은 멋진 인생 네게 안겨 주고 싶어 하루가듯 평생동안 지루하지 않게 보내면서 지금의 내 고민을 그땐 웃길 바래  내가 외로울 때 네가 있어 줬고 그런 내 맘 속에 넌 커져갔어 시간은 우릴 어른으로 만들었고 이런 너에게 한 남자로서 얘기할게 사랑해온만큼 더 사랑해 너의 지난 일도 첫사랑도 지금 내게 그리 중요하지 않아 어떤 것도 우릴 막지 못해 하늘에서 내린 인연으로 알며 잊지마 넌 내꺼라는 걸  사랑해온만큼 더 사랑해 너의 지난 일도 첫사랑도 지금 내게 그리 중요하지 않아 어떤 것도 우릴 막지 못해 하늘에서 내린 인연으로 알며 잊지마 넌 내꺼라는 걸
